atmosphere,fbcount,fbscore,food,id,overall,reviewcount,selection,service
4.125,,,3.875,7245,88.333425,2,4.875,4.25
4.5,,,4.75,20150,89.99995,1,4.25,4.75
3.166666667,,,4.375,1281,62.77778333,3,3.166666667,3.083333333
5,,,0,1294,83.3332,1,3.5,4
3.75,,,4.25,11458,68.33335,1,3.5,3
4.25,,,4.5,16191,91.6667,1,4.75,4.75
4.5,,,4,5394,86.6667,1,4.5,4
4.5,,,3.625,15787,91.666675,2,4.625,4.625
4.25,,,4.25,5089,92.50005,2,4.875,4.75
4.25,,,4.25,2114,83.3333,1,4,4.25
4.3,,,4.45,1344,78.33335,5,4,3.45
4.392857143,,,4,1346,90.95240714,7,4.678571429,4.571428571
4.25,,,0,14081,84.99995,1,4,4.5
4.25,,,4.5,6202,87.500025,2,4.5,4.375
4.625,,,3.5,5088,83.333425,2,4.625,3.25
3.75,,,3.5,7498,83.3334,1,4.5,4.25
4.5,,,4.5,13019,91.666675,2,4.625,4.625
4.25,,,4.5,16342,80.833225,2,3.5,4.375
4.25,,,3.75,15520,85,1,4.25,4.25
4.5,,,4.3125,1381,89.583375,4,4.6875,4.25
4.5,,,5,16046,86.66655,1,3.75,4.75
4.75,,,5,13541,98.33335,1,5,5
,,,,6934,0,,,
,,,,3727,0,,,
,,,,9506,0,,,
,,,,21175,0,,,
,,,,19675,0,,,
4.4375,,,0,1436,87.0833,4,4.1875,4.4375
3.75,,,3.5,14466,76.6667,1,4,3.75
4,,,0,14413,81.66655,1,3.5,4.75
5,,,0,1440,88.749925,4,4.0625,4.25
4.25,,,0,3937,86.6667,1,4.5,4.25
4,,,0,6581,76.6667,1,4,3.5
4.5,,,0,6115,95,1,4.75,5
4,,,0,302,83.3333,2,4,4.5
4.5,,,4,305,86.6666,2,4,4.5
4.5,,,4.5,868,84.9999,1,3.75,4.5
4,,,0,6116,93.3334,1,5,5
4.5,,,0,6580,88.3334,1,4.75,4
4.125,,,3.9375,1341,82.9167,4,4.3125,4
4,,,3.5,1371,81.66655,1,3.5,4.75
3.75,,,3.75,11,76.11116667,3,4.083333333,3.583333333
4.5,,,4.25,10540,83.3331,1,3,5
3.75,,,4.125,5097,83.333425,2,4.625,4.125
4.5,,,0,8743,84.9999,1,3.75,4.5
4,,,4.25,8976,81.6666,1,3.75,4.5
4.25,,,4.25,8773,86.6666,1,4,4.75
5,,,0,9822,93.3332,1,4,5
4.25,,,3.75,13769,81.6667,1,4.25,3.75
4.75,,,0,6287,84.99995,1,4,4
4,,,0,8741,73.3333,1,3.5,3.5
4,,,0,8740,76.6666,1,3.5,4
4,,,0,8772,76.6666,1,3.5,4
4,,,3.75,6180,78.3333,1,3.75,4
,,,,8739,0,,,
,,,,20521,0,,,
,,,,6491,0,,,
,,,,11134,0,,,
,,,,18507,0,,,
4,,,3,5468,80,1,4,4
4.25,,,0,20523,86.66665,1,4.25,4.5
4,,,0,6786,76.6667,1,4,3.5
4.25,,,4.5,7031,83.3333,1,4,4.25
5,,,0,8610,94.9999,1,4.25,5
4,,,0,7222,78.3334,1,4.25,3.5
3.875,,,0,5098,83.333325,2,4.125,4.5
3.5,,,0,5900,75.0001,1,4.25,3.5
3.5,,,0,7238,75,1,3.75,4
4.5,,,4,645,71.6664,1,2.25,4
4,,,4,7026,90.0001,1,5,4.5
5,,,5,5171,100,1,5,5
,,,,6349,0,,,
,,,,8769,0,,,
,,,,12742,0,,,
5,,,3,5128,86.6666,1,4,4
,,,,983,0,,,
,,,,18509,0,,,
,,,,8770,0,,,
4.25,,,4.5,7423,82.499975,2,4,4.125
,,,,20548,0,,,
,,,,19181,0,,,
,,,,17253,0,,,
4,,,0,7855,88.3333,1,4.25,5
4,,,0,8980,86.66665,1,4.25,4.75
4,,,0,8771,85,1,4.25,4.5
4,,,0,6573,86.6666,1,4,5
3,,,0,8386,73.3334,1,4,4
4,,,0,6614,80,1,4,4
4,,,0,5129,78.3334,1,4.25,3.5
3.75,,,4.5,21072,78.3334,1,4.25,3.75
4.5,,,0,8981,83.3333,1,4,4
4.5,,,0,5464,86.6666,1,4,4.5
3,,,3.25,3881,59.99975,1,1.75,4.25
3.625,,,3.5,436,60.8331625,4,2.1875,3.3125
4,,,3.5,7220,80,1,4,4
4.75,,,4.5,132,89.9999,1,4,4.75
4,,,3.75,6251,86.6667,1,4.5,4.5
4.5,,,4.25,5383,87.49995,2,4.125,4.5
4.375,,,4.375,2998,87.083325,4,4.3125,4.375
5,,,4.875,188,99.16665,2,4.875,5
3.5,,,0,6721,81.66675,1,4.5,4.25
3,,,3,10277,73.3334,1,4,4
3.875,,,3.625,5868,82.500025,2,4.25,4.25
4,,,0,14078,74.99995,1,3.5,3.75
3.5,,,4,247,80.000025,2,4.125,4.375
4.5,,,4.375,11609,93.333325,2,4.625,4.875
4.375,,,0,353,95.833375,2,5,5
4.5625,,,4.25,372,86.6666375,4,4.1875,4.25
4.5,,,4,6346,91.6667,1,4.75,4.5
4.5,,,0,5866,83.3333,1,4,4
3.75,,,0,17689,81.6667,1,4.25,4.25
2.75,,,0,17382,60,1,3,3.25
4,,,0,14077,74.99995,1,3.5,3.75
4.25,,,0,15685,76.66655,1,3.25,4
5,,,0,3718,89.9998,1,3.5,5
4.75,,,0,11856,95,1,4.75,4.75
4.75,,,0,4084,96.66665,1,4.75,5
4.5,,,3.75,1225,81.66655,1,3.5,4.25
4.75,,,4.5,15117,93.33335,1,4.75,4.5
5,,,4.75,10636,89.9999,1,4,4.5
4,,,3,10869,86.6666,1,4,5
4.25,,,0,15923,78.33325,1,3.5,4
3.5625,,,0,7159,77.5000625,4,4.1875,3.875
4.25,,,0,20419,86.66665,1,4.25,4.5
4.25,,,4,1838,89.166675,4,4.5,4.625
3.5,,,0,38,75.0001,1,4.25,3.5
4.5,,,4.5,19125,86.6667,1,4.5,4
5,,,0,3528,100,2,5,5
3.25,,,3,1839,73.3333,2,3.5,4.25
4.625,,,4.5,1840,83.333175,2,3.375,4.5
4.5,,,4.75,16234,93.3333,1,4.5,5
4.25,,,4.75,3412,88.33335,1,4.5,4.5
5,,,0,15959,100,1,5,5
3.75,,,3.5,3353,82.500025,2,4.25,4.375
4.25,,,4.5,14634,88.33335,1,4.5,4.5
4.5,,,0,151,84.99995,1,4,4.25
4,,,4.25,3410,78.33335,1,4,3.75
4,,,4.5,3413,79.99995,2,3.75,4.25
4.25,,,4.5,15940,85.00005,1,4.5,4
4.5,,,4.5,6198,88.33335,1,4.5,4.25
4.25,,,4.375,6320,85.83335,2,4.375,4.25
4.25,,,4.5,6177,88.33335,1,4.5,4.5
4.25,,,4.5,14636,86.6667,1,4.5,4.25
4.25,,,4.5,15941,88.33335,1,4.5,4.5
4.25,,,4.75,3516,90.00005,2,4.75,4.5
4.166666667,,,4,11589,86.11113333,3,4.416666667,4.333333333
4.25,,,3.583333333,173,72.500025,4,3.75,2.875
3.5,,,0,3534,68.333225,2,2.875,3.875
4,,,3.5,10998,78.3333,1,3.75,4
3,,,4.125,6998,69.99985,2,2.75,4.75
4.5,,,4.5,3567,86.6667,1,4.5,4
4.5,,,0,3380,91.6667,1,4.75,4.5
4,,,0,3414,76.6666,1,3.5,4
5,,,4.5,17317,100,1,5,5
4,,,0,13222,86.6667,1,4.5,4.5
4.25,,,0,3408,88.33335,1,4.5,4.5
4.5,,,5,13550,78.33325,1,3.5,3.75
4.625,,,4.25,6473,95,2,4.75,4.875
4.375,,,5,367,70.833175,2,2.75,3.5
3.75,,,2.75,1846,85.00015,1,5,4
5,,,0,12864,100,1,5,5
4.416666667,,,2.8125,376,85.55558333,6,4.416666667,4
4.75,,,0,3715,64.99975,2,2,3
5,,,4.75,16039,98.33335,1,5,4.75
4.25,,,0,5363,83.33325,1,3.75,4.5
4.5,,,4,3219,84.99995,1,4,4.25
4.5,,,3.25,1836,81.6667,1,4.25,3.5
4.75,,,4.25,15380,94.99995,1,4.5,5
4.25,,,3.5,3400,90.833425,2,5,4.375
4.625,,,3.75,6572,90.0001,2,5,3.875
4.625,,,3,3382,90,2,4.5,4.375
4.583333333,,,3.5,3539,90,3,4.5,4.416666667
3.5,,,0,1848,83.3335,1,5,4
5,,,3.5,12964,93.3334,1,5,4
4.25,,,4.25,3540,85,1,4.25,4.25
4.1875,,,3.5625,470,79.9999,4,3.5,4.3125
4.2,,,3.8,6237,81.33331,5,3.95,4.05
4.5625,,,3.583333333,1851,92.9167,4,4.8125,4.5625
4.875,,,0,3368,95.833325,2,4.75,4.75
5,,,0,12867,100,1,5,5
3.75,,,0,15952,73.33335,1,3.75,3.5
4,,,0,4678,86.6668,1,5,4
3.25,,,0,13224,68.3333,1,3.25,3.75
3.75,,,3.25,642,76.6666,1,3.5,4.25
3.75,,,3.75,643,73.3332,1,3,4.25
3.5,,,0,659,75.00005,1,4,3.75
5,,,0,13221,100,1,5,5
3,,,0,1855,64.99995,1,3,3.75
4.25,,,0,13391,78.33335,1,4,3.5
4.625,,,0,1857,83.333275,2,3.875,4
2.5,,,0,1858,41.66645,1,1,2.75
4.5,,,0,9939,85.00005,1,4.5,3.75
5,,,5,13627,100,1,5,5
3.714285714,,,3.833333333,912,70.71420714,7,3.142857143,3.75
3,,,0,20420,66.667,1,5,2
3.75,,,0,7170,70,1,3.5,3.25
4.5,,,4.25,12006,85,1,4.25,4
4.5,,,3.625,1859,90.000025,2,4.625,4.375
4,,,4.25,7941,79.99995,1,3.75,4.25
4.166666667,,,4.583333333,980,84.99993333,3,3.916666667,4.666666667
4,,,4,7965,83.3334,1,4.5,4
3.75,,,4.5,7974,78.33345,2,4.5,3.5
4.5,,,0,1042,91.66665,1,4.5,4.75
4.875,,,0,1056,96.25,4,4.8125,4.75
5,,,0,1151,98.3333,2,4.75,5
2.5,,,0,5285,35.00015,1,2.5,0.25
4,,,3.75,1861,75.833225,2,3.25,4.125
4,,,0,3555,76.6666,1,3.5,4
3,,,3.5,3793,63.3333,1,3,3.5
4,,,0,3557,66.6664,1,2,4
3.25,,,0,14347,70,1,3.5,3.75
4,,,0,7828,93.3334,1,5,5
5,,,0,3789,98.3333,1,4.75,5
2.833333333,,,0,5288,77.77793333,3,4.666666667,4.166666667
2.5,,,0,13388,74.166725,2,4,4.625
5,,,0,1256,100,1,5,5
2.5,,,0,13390,78.3334,1,4.25,5
5,,,0,12515,93.3332,1,4,5
3.916666667,,,3.583333333,635,76.1112,3,4.25,3.25
4,,,0,2418,86.6666,1,4,5
4.65,,,3.8125,5340,90.33329,5,4.3,4.6
5,,,4.25,13404,91.666575,2,4.125,4.625
3.6875,,,3.166666667,124,67.0831625,4,2.5,3.875
3.75,,,3.25,3716,63.33315,1,2.25,3.5
4.5,,,0,2419,93.3333,1,4.5,5
4.5,,,0,3407,79.9998,1,3,4.5
4,,,0,3396,76.6668,1,4.5,3
4.25,,,3.5,15208,86.66675,1,4.75,4
4.75,,,4.5,1864,88.3333,1,4.25,4.25
4,,,4.5,11120,83.3334,1,4.5,4
4.75,,,0,9447,96.66665,2,4.75,5
5,,,0,11878,98.33335,1,5,4.75
4.125,,,4,176,85.8333,2,4.125,4.625
4.5,,,4.5,17717,93.3333,1,4.5,5
3.8125,,,4.083333333,356,77.0833,4,3.6875,4.0625
3.875,,,0,12308,83.3334,2,4.5,4.125
3.666666667,,,3.916666667,557,72.77776667,3,3.583333333,3.666666667
5,,,4,14293,86.6664,1,3,5
4.166666667,,,4.5,613,85,3,4.25,4.333333333
4.125,,,4.3,864,82.50001667,6,4.208333333,4.041666667
5,,,4,10780,83.3333,1,4,3.5
4.321428571,,,4.208333333,1063,85.47615714,7,4.107142857,4.392857143
3.5,,,3.875,1132,71.6667,2,3.75,3.5
4,,,3,9446,60,1,3,2
3.583333333,,,4.2,1259,73.51855,9,3.833333333,3.611111111
4,,,4,7285,85.00005,1,4.5,4.25
5,,,0,3892,100,1,5,5
4.5,,,4,1367,93.8889,3,4.75,4.833333333
3,,,0,1376,66.6665,1,2.5,4.5
5,,,4.75,1393,90,1,4.5,4
4,,,4.25,6646,75,1,3.75,3.5
4.416666667,,,4.583333333,23,86.38890833,6,4.416666667,4.125
,,,,175,0,,,
,,,,15176,0,,,
,,,,19084,0,,,
4.25,,,5,12674,91.66675,1,5,4.5
4,,,0,15128,88.3334,1,4.75,4.5
4.25,,,0,7868,65.00025,1,4.5,1
4.25,,,3.75,572,85.5556,3,4.5,4.083333333
3.875,,,0,12393,89.16675,2,4.875,4.625
4.25,,,3.75,687,83.3333,1,4,4.25
4.75,,,0,18425,98.33335,1,5,5
4.5,,,4.25,776,87.083325,4,4.3125,4.25
4.55,,,4.4375,793,86.33328,5,4.05,4.35
3.607142857,,,0,795,77.61904286,7,3.857142857,4.178571429
3.75,,,0,838,80.0000375,4,4.1875,4.0625
4.25,,,4.25,973,87.083375,4,4.5625,4.25
3.5,,,0,1086,76.11111667,3,3.833333333,4.083333333
3.75,,,3.5,1190,73.3334,1,4,3.25
3,,,0,1299,67.499825,2,2.5,4.625
3.75,,,0,1322,75.00005,1,4,3.5
4.5,,,4.375,1347,88.3333,2,4.25,4.5
4,,,4,14515,53.333,1,1,3
4.375,,,3.95,1379,85.27779167,6,4.333333333,4.083333333
4,,,4,19996,79.99995,1,3.75,4.25
4.75,,,0,18927,91.66665,1,4.5,4.5
4.5,,,0,18926,86.6665,1,3.5,5
3.95,,,5,167,83.00001,5,4.2,4.3
4.5,,,4.5,17361,91.6667,1,4.75,4.5
4.75,,,4.5,15810,88.33325,1,4,4.5
4.5,,,0,19021,83.33325,1,3.75,4.25
4.5,,,4.5,14099,89.9999,1,4,5
4,,,0,19729,79.99995,1,3.75,4.25
,,,,11809,0,,,
4.5,,,5,13994,91.66665,1,4.5,4.75
5,,,5,6272,100,1,5,5
4.25,,,4.333333333,2251,85.55556667,3,4.333333333,4.25
3.75,,,4,19631,78.3334,1,4.25,3.75
3.75,,,3.875,19630,79.16665,2,3.875,4.25
4.25,,,0,18996,85.00005,1,4.5,4
3.5,,,0,14847,76.6666,1,3.5,4.5
4.25,,,0,16294,81.66665,1,4,4
4.541666667,,,3.95,6398,88.888875,6,4.375,4.416666667
3.75,,,4,16297,81.6667,1,4.25,4.25
,,,,16296,0,,,
,,,,5479,0,,,
,,,,5478,0,,,
3.75,,,3.75,10596,74.9999,2,3.25,4.25
4,,,0,10576,86.6668,1,5,4
4.375,,,4.25,4642,95.000025,2,4.875,5
4,,,3.916666667,259,79.99998333,3,3.916666667,4.083333333
3.75,,,4.5,9771,83.3334,1,4.5,4.25
4.5,,,0,5093,80,1,4,3.5
3.75,,,0,2255,83.3334,1,4.5,4.25
4.5,,,4.5,12018,90.83335,2,4.625,4.5
4.5,,,4.5,19632,88.33335,1,4.5,4.25
4,,,0,14852,83.3334,1,4.5,4
4,,,0,2714,83.3333,1,4,4.5
3.75,,,0,18354,76.6667,1,4,3.75
4.25,,,0,21109,76.6667,1,4,3.25
4.9,,,4.6875,10946,96.99999,5,4.8,4.85
4,,,0,16295,81.6667,1,4.25,4
4.333333333,,,4.083333333,11000,89.44448333,3,4.666666667,4.416666667
4.5,,,4.5625,6122,91.6667,4,4.75,4.5
3.5,,,4.25,427,75.833275,2,3.5,4.375
4,,,0,10110,79.99995,1,3.75,4.25
4.5,,,4.75,11688,90,1,4.5,4.5
3.75,,,4,18352,83.3334,1,4.5,4.25
3,,,0,2278,63.3334,1,3.5,3
4.125,,,4.125,507,80.8333,2,3.875,4.125
4,,,4.25,5092,85.00005,1,4.5,4.25
,,,,2282,0,,,
,,,,13281,0,,,
,,,,17501,0,,,
,,,,2285,0,,,
,,,,5480,0,,,
,,,,21184,0,,,
3,,,3.5,615,59.44438333,3,2.666666667,3.25
5,,,4.5,5528,79.9996,1,2,5
4.25,,,4,9922,79.99995,1,3.75,4
4.25,,,4,13166,81.6666,1,3.75,4.25
4.28125,,,4.291666667,750,88.95834375,8,4.5,4.5625
4,,,0,14844,83.3334,1,4.5,4
4.25,,,3.5,19865,81.66665,1,4,4
5,,,5,16348,100,1,5,5
4.75,,,4.75,12455,92.33331,5,4.5,4.6
4,,,0,16704,74.99995,1,3.5,3.75
4.5,,,4.75,2296,88.33325,1,4,4.75
2,,,2,7142,40,1,2,2
4,,,4,11285,73.3335,1,4.5,2.5
4,,,5,13288,79.9998,1,3,5
4.25,,,0,2726,90.00005,1,4.75,4.5
4.75,,,0,19093,88.33325,1,4,4.5
4,,,0,6391,76.6666,1,3.5,4
4.5,,,0,19073,88.33325,1,4,4.75
4.5,,,0,19970,85,1,4.25,4
4,,,0,18429,90.0001,1,5,4.5
4.5,,,4,3495,74.9998,1,2.75,4
4.5,,,4.75,13268,91.6667,1,4.75,4.5
4.375,,,0,13270,88.3333,2,4.25,4.625
4,,,0,1035,83.33335,1,4.25,4.25
4.25,,,4.5,2934,78.3332,2,3.25,4.25
4.75,,,0,2730,94.16665,2,4.625,4.75
4.5,,,0,14848,83.3333,1,4,4
4.3125,,,3.25,4614,82.5001375,4,4.8125,3.25
4.5,,,0,17978,88.3332,1,3.75,5
3.125,,,4.25,2321,58.333175,2,2.125,3.5
3.75,,,4,1244,76.66665,1,3.75,4
4.75,,,4.5,20015,91.66665,1,4.5,4.5
4,,,4,1260,81.66665,2,4,4.25
3.75,,,0,1265,86.666725,2,4.625,4.625
4.25,,,4.625,1296,85.8333,2,4.125,4.5
4.166666667,,,4.166666667,1297,80.5555,3,3.75,4.166666667
4.416666667,,,4.083333333,1298,88.88888333,3,4.416666667,4.5
4.25,,,4.5,13300,83.3333,1,4,4.25
0.25,,,0.25,7024,5,1,0.25,0.25
4,,,0,6633,73.3333,1,3.5,3.5
4,,,3.5,13198,81.6668,1,4.75,3.5
4,,,0,20181,86.6667,1,4.5,4.5
4.375,,,4.5,17362,82.499925,2,3.75,4.25
4.5,,,0,16967,83.3333,1,4,4
4.25,,,0,19620,85,1,4.25,4.25
3.5,,,0,19320,73.3333,1,3.5,4
4.25,,,0,2737,80.00005,1,4.25,3.5
4.5,,,0,2738,90.0001,1,5,4
5,,,0,2741,100,1,5,5
4,,,0,9760,80,1,4,4
4.375,,,4.25,2324,86.66665,2,4.25,4.375
4,,,4.5,13631,90.0001,1,5,4.5
4,,,3.75,2327,73.3333,1,3.5,3.5
4.25,,,3.5,4640,81.66665,1,4,4
4.75,,,0,6722,93.33335,1,4.75,4.5
4.5,,,0,2745,73.3333,1,3.5,3
4.5,,,0,7499,80,1,4,3.5
4.5,,,0,14180,85,1,4.25,4
2,,,0,15293,66.667,1,5,3
4.5,,,0,9736,95,1,4.75,5
5,,,0,2751,94.9999,1,4.25,5
4.5,,,0,2752,90.0001,1,5,4
4.5,,,4.25,13135,89.16665,2,4.375,4.5
4.5,,,4,3202,90,1,4.5,4.5
4.25,,,3.5,16904,85.0001,1,4.75,3.75
4.5,,,4.25,19133,89.1667,2,4.625,4.25
4,,,0,18140,78.3333,1,3.75,4
3.5,,,3,8805,73.3334,1,4,3.5
3.5,,,3,9451,65,1,3.25,3
4.75,,,0,2331,91.66665,1,4.5,4.5
5,,,0,4545,100,2,5,5
4,,,4,15628,90.00005,1,4.75,4.75
3.75,,,0,11996,83.33325,1,3.75,5
1,,,1,9525,20,1,1,1
3,,,0,20,41.66685,1,3,0.25
4.107142857,,,4.035714286,30,80.95235714,7,3.928571429,4.107142857
3.75,,,4.375,60,84.33332,5,4.15,4.75
5,,,0,7823,100,1,5,5
4.25,,,0,8983,90,1,4.5,4.75
4.625,,,3,2334,90.000025,2,4.625,4.25
5,,,0,9450,96.6667,1,5,4.5
4.75,,,4.75,2335,88.3333,1,4.25,4.25
4,,,0,20019,90.0001,1,5,4.5
5,,,0,2336,100,2,5,5
3.75,,,0,8665,85.55553333,3,4.166666667,4.916666667
4.5,,,4,11348,88.33335,1,4.5,4.25
4,,,3.75,137,78.66675,5,4.35,3.45
4.416666667,,,3.875,6404,83.88891667,3,4.333333333,3.833333333
4,,,4,8825,83.3334,1,4.5,4
3.5,,,0,19968,83.3335,1,5,4
4.708333333,,,0,10368,94.16665833,6,4.666666667,4.75
4.875,,,4,6957,96.66665,2,4.75,4.875
5,,,0,2760,100,2,5,5
4.21875,,,4.166666667,193,79.7917125,8,4.21875,3.53125
4.625,,,4.5,15356,94.1667,2,4.875,4.625
3.25,,,3.5,10945,65.00005,1,3.5,3
4,,,4.083333333,2340,85.00015,6,5,3.75
4.5,,,5,13129,95.00005,1,5,4.75
5,,,0,6960,100,1,5,5
4.25,,,0,4643,90.55558333,3,4.666666667,4.666666667
4,,,0,5165,85.0001,1,4.75,4
5,,,0,273,94.9999,1,4.25,5
3.75,,,0,10801,78.33335,1,4,4
4.5,,,0,12974,96.6667,1,5,5
4.3,,,4.35,7339,85.66662,5,4.05,4.5
4.5,,,0,2345,81.6666,1,3.75,4
4.25,,,4.0625,2346,86.666725,4,4.625,4.125
4.25,,,0,14465,58.33305,1,1.5,3
4,,,3.5,2349,87.500125,2,5,4.125
2.75,,,0,2765,58.33345,1,3.5,2.5
3.875,,,5,361,79.166675,2,4,4
4.583333333,,,4.35,360,89.44445833,6,4.541666667,4.291666667
4.375,,,3.75,10639,87.5,2,4.375,4.375
4.375,,,4.125,2354,91.666725,2,4.875,4.5
4.75,,,4.583333333,2355,96.11115,3,5,4.666666667
4.75,,,4,7933,98.33335,1,5,5
3.75,,,0,2357,88.33345,1,5,4.5
4.5,,,0,9025,81.66655,1,3.5,4.25
4.5,,,4.25,8979,96.6667,1,5,5
3.75,,,0,2358,75,1,3.75,3.75
4.875,,,0,401,96.666625,2,4.625,5
4.333333333,,,3.333333333,402,90.5556,3,4.75,4.5
4.25,,,4.375,5083,87.22225,6,4.5,4.333333333
4.5,,,4,407,90.00005,4,4.75,4.25
4.25,,,4.5,15280,91.66675,1,5,4.5
4.09375,,,3.55,411,82.2917625,8,4.59375,3.65625
4.35,,,4.25,3708,85.00009,5,4.7,3.7
4.6875,,,4.333333333,412,93.3333625,4,4.8125,4.5
4.625,,,4.25,418,85.8332875,4,4.0625,4.1875
4,,,4.5,18631,86.66675,1,4.75,4.25
4.25,,,4.75,11096,79.166625,2,3.75,3.875
4.25,,,4.25,2359,76.6666,1,3.5,3.75
4.375,,,4.625,7491,91.6667,2,4.75,4.625
4.875,,,4.625,2360,95.833325,2,4.75,4.75
4.416666667,,,4.166666667,440,89.72225,6,4.625,4.416666667
3.5,,,3.75,5167,74.99995,2,3.5,4.25
5,,,0,9463,88.3331,1,3.25,5
4,,,4.5,3713,81.66665,2,4,4.25
4.5,,,0,10018,79.9999,1,3.5,4
4.5,,,0,7342,88.3333,2,4.25,4.5
4.666666667,,,0,4610,91.6666,3,4.25,4.833333333
4.583333333,,,4,487,91.66663333,3,4.416666667,4.75
3,,,0,10811,76.66665,2,3.75,4.75
3,,,3.166666667,516,60.55551667,3,2.833333333,3.25
5,,,0,6822,100,1,5,5
4,,,3.5,11247,71.66675,1,4,2.75
3.75,,,4,10813,82.500075,2,4.5,4.125
4,,,3.5,8991,80.00005,1,4.25,3.75
3.642857143,,,3.875,564,79.76191429,7,4.035714286,4.285714286
3.15,,,3.2,569,62.66666,5,3.1,3.15
4.25,,,4,13398,88.33335,1,4.5,4.5
3.625,,,0,610,80.416675,4,4.0625,4.375
5,,,5,2365,100,1,5,5
4.333333333,,,0,11181,88.88888333,3,4.416666667,4.583333333
3.75,,,0,10359,83.3335,1,5,3.75
4.25,,,4.5,10367,87.50005,2,4.625,4.25
3.8,,,3.083333333,652,80.3334,5,4.35,3.9
4,,,0,16069,81.66675,1,4.5,3.75
3.9375,,,0,669,80.4167,4,4.1875,3.9375
4.083333333,,,4.041666667,674,82.77791667,6,4.833333333,3.5
4.25,,,4.25,9018,88.33335,1,4.5,4.5
1.5,,,4,14654,48.33355,1,3.5,2.25
3.035714286,,,2.95,730,59.04762143,7,2.964285714,2.857142857
4.5,,,0,5917,88.333275,2,4.125,4.625
3.5,,,0,3750,85,1,4.25,5
5,,,5,2369,100,1,5,5
4,,,4,11711,88.3334,1,4.75,4.5
3.25,,,0,3747,65,1,3.25,3.25
5,,,0,781,94.9999,1,4.25,5
3.75,,,0,787,78.88888333,3,3.916666667,4.166666667
3.5,,,2.5,2373,63.3334,1,3.5,2.5
4.5,,,0,5459,83.3334,1,4.5,3.5
3.75,,,0,5226,79.44463333,3,4.916666667,3.25
4.2,,,3.333333333,812,81.33339,5,4.35,3.65
4.5,,,0,14302,84.99985,1,3.5,4.75
4.25,,,4.5,10788,85.833325,2,4.25,4.375
2.5,,,3.5,831,71.66675,1,4,4.25
3,,,3.875,833,67.2223,3,3.75,3.333333333
4.875,,,3.625,835,87.499975,2,4.25,4
4,,,4,836,70.0001,1,4,2.5
4.375,,,3.5,6405,77.500025,2,4,3.25
4.125,,,4.3,844,80.277725,6,3.75,4.166666667
2.375,,,1.875,7906,42.499925,2,1.75,2.25
3.75,,,0,3744,75,1,3.75,3.75
4,,,0,11922,83.3332,1,3.5,5
4.5,,,3.75,10802,83.3333,2,4,4
4.5,,,0,2379,88.3333,1,4.25,4.5
4.25,,,3.666666667,9024,88.0556,6,4.625,4.333333333
4.3,,,3.6875,920,81.00002,5,4.15,3.7
4.5,,,4.5,12176,91.66665,1,4.5,4.75
4.875,,,4.75,916,96.11113333,6,4.916666667,4.625
3.5,,,1,12885,83.3335,1,5,4
4.75,,,0,6007,89.99995,1,4.25,4.5
3,,,3.75,11183,73.3332,1,3,5
4.625,,,4.1875,362,94.5833625,4,4.875,4.6875
5,,,4,2384,98.3333,1,4.75,5
4.083333333,,,3.75,10790,75.55561667,3,4.083333333,3.166666667
4,,,0,2385,83.3335,1,5,3.5
4.5,,,3.125,834,79.99995,2,3.75,3.75
4.5,,,0,8744,88.33325,1,4,4.75
4.25,,,3.75,12805,83.3334,1,4.5,3.75
4.166666667,,,0,6417,80.55551667,3,3.833333333,4.083333333
4.5,,,4.5,7448,86.66655,1,3.75,4.75
4,,,4.5,3160,73.3333,1,3.5,3.5
4.288461538,,,4.03125,1001,83.46158462,13,4.403846154,3.826923077
4,,,3.75,8994,80.0001,1,4.5,3.5
4.4375,,,0,1014,86.666725,4,4.625,3.9375
3.75,,,4.25,13207,81.6667,1,4.25,4.25
4.166666667,,,4.25,1460,81.66671667,3,4.333333333,3.75
4.5,,,4,3513,88.3333,1,4.25,4.5
3.9375,,,3.916666667,1030,75.625,8,3.78125,3.625
2.583333333,,,2.75,3211,52.2222,3,2.5,2.75
2.25,,,2.25,3213,50,2,2.5,2.75
2.5,,,2.75,3208,51.66665,2,2.5,2.75
3.35,,,3.5625,7447,71.00004,5,3.75,3.55
2.5,,,2.625,3209,50.833375,2,2.75,2.375
2.25,,,2.5,1050,47.50005,2,2.625,2.25
2.625,,,2,3207,50.833325,2,2.5,2.5
3.208333333,,,3,1054,73.05560833,6,3.916666667,3.833333333
3.5,,,0,7446,73.3333,1,3.5,4
4.5,,,0,2395,91.66665,1,4.5,4.75
4.25,,,4.75,2396,90.833425,2,5,4.375
3.375,,,3.75,1068,68.7500375,4,3.625,3.3125
4.375,,,0,11098,90,2,4.5,4.625
4,,,4,1089,79.99995,1,3.75,4.25
4,,,3.5,1113,81.66665,1,4,4.25
3.333333333,,,4.25,1118,74.4444,3,3.5,4.333333333
4.125,,,0,6570,84.166625,2,4,4.5
4.5,,,0,9452,93.3333,1,4.5,5
4.5,,,4.75,3475,86.6665,1,3.5,5
4,,,4.75,11109,86.6667,1,4.5,4.5
4,,,0,1136,68.333075,2,2.125,4.125
2.625,,,3,1150,62.5001,2,3.625,3.125
4.125,,,0,14831,89.166675,2,4.5,4.75
3.5,,,0,9526,66.6666,1,3,3.5
4.5,,,5,2400,79.9998,1,3,4.5
4.15,,,4.45,1202,85.33332,5,4.2,4.45
4.666666667,,,4.25,837,88.3333,3,4.25,4.333333333
