"id","name","street","location_id","postal_code","country","phone","brewery_type_id","url","web"
"4,004",Cutters Brewing Company,"9973 E US Highway 36","22,200","46123",USA,(317) 203-9675,4,/brewers/cutters/13144/,https://www.facebook.com/CuttersBrewing
"4,005",Cuyuna Brewing Company,"1 E Main Street","7,100","56441",USA,(320) 894-4362,4,/brewers/cuyuna/30023/,https://www.facebook.com/cuyunabrewing
"4,006",Cuzett Libations,,"4,881","11249",USA,,1,/brewers/cuzett-libations/22192/,https://www.facebook.com/cuzett
"4,007",Cville-ian Brewing Company,"705 W. Main Street","7,996","22903",USA,(434) 466-9961,4,/brewers/cville-ian/19505/,https://www.facebook.com/CvilleBrewCo
"4,008",Cycle Brewing,"534 Central Ave","14,425","33701",USA,(727) 320-7954,4,/brewers/cycle-brewing/19030/,https://www.facebook.com/pages/Cycle-Brewing/454861824560821
"4,009",Cyclers Brewing Company,"12684 FM 149 Rd","11,934","77356",USA,(713) 569-2485,4,/brewers/cyclers/15561/,https://www.facebook.com/cyclersbrewing
"4,010",Cynosure Brewing,"144 E Potter Dr, Unit E","29,536","99518",USA,(907) 563-2966,4,/brewers/cynosure-brewing/28771/,https://www.facebook.com/CynosureBrewing/
"4,011",Cypress Brewing Company,"30 Nixon Lane, Unit E","11,425","08837",USA,,4,/brewers/cypress/23682/,https://www.facebook.com/CypressBrewingCo
"4,012",Czanns Brewing Company,"505 Lea Ave","27,901","37203",USA,(615) 748-1399,4,/brewers/czanns/17603/,https://www.facebook.com/Czanns
"4,013",Czig Meister Brewing Company,"106 Valentine Street",261,"07840",USA,(908) 6515492,4,/brewers/czig-meister/27500/,https://www.facebook.com/CzigMeister
"4,016",D.L. Gearys Brewing Co.,"38 Evergreen Dr.","11,808","04103",USA,(207) 878-2337,4,/brewers/dl-gearys/733/,https://www.facebook.com/GearyBrewingCo
"4,017",ds Wicked Cider,"9312 West 10th Avenue","10,305","99336",USA,(509) 627-3100,7,/brewers/ds-wicked-cider/21122/,https://www.facebook.com/dswickedcider
"4,018",D9 Brewing Company,"11138-C Treynorth Drive","6,264","28031",USA,,4,/brewers/d9/18422/,https://www.facebook.com/d9brewing
"4,019",Dabbler Brewing Company,,"10,106",,USA,,5,/brewers/dabbler/22155/,https://www.facebook.com/dabblerbrewingco
"4,022",Dad and Dudes Breweria,"6730 S. Cornerstar way Suite D","10,735","80016",USA,(303) 400-5699,6,/brewers/dad-and-dudes-breweria/12437/,https://www.facebook.com/DadandDudes
"4,024",Daft Badger Brewing,"1710 N. Second Street",,"83814",USA,(208) 665-9892,5,/brewers/daft-badger-brewing/21972/,https://www.facebook.com/daftbadgerbrewing
"4,027",Dagny Brewing Company,"2812 Habsurg Circle","22,661","95356",USA,,4,/brewers/dagny/28814/,https://www.facebook.com/dagnybrewingco 
"4,028",Dahlonega Brewing Co./Carusos Italian Restaurant,"19B E Main St.","7,572","30533",USA,(706) 864-4664,6,/brewers/dahlonega-carusos-italian-restaurant/5282/,https://www.facebook.com/pages/Carusos-home-of-the-Dahlonega-Brewing-Co/252166043949
"4,031",Dakota Hills Winery and Vineyard,"6041 40th Ave N.E.","18,756","58348",USA,(701) 583 2202,8,/brewers/dakota-hills-winery-and-vineyard/9721/,https://www.facebook.com/pages/Dakota-Hills-Winery/165567713459621
"4,032",Dakota Shivers Brewing,"717 West Main Street","20,937","57754",USA,(605) 415-5352,5,/brewers/dakota-shivers-brewing/18897/,https://www.facebook.com/dakotashiversbrewing
"4,033",Dakota Territory Brewing Company,"224 S Main Ave","22,104","57401",USA,(314) 484-3274,4,/brewers/dakota-territory/28012/,https://www.facebook.com/DakotaTerritoryBrewing
"4,035",Damascus Brewery,"32173 Government Rd, Ste B","14,980","24236",USA,(540) 314-2782,4,/brewers/damascus-brewery/17633/,https://www.facebook.com/pages/The-Damascus-Brewery/251071861669863
"4,036",Damgoode Brews,"500 President Clinton Ave.","11,550","72201",USA,(501) 353-1724,6,/brewers/damgoode-brews/26164/,https://www.facebook.com/dgrivermarket
"4,040",Dancing Bee Winery,"8060 E US 190","4,428","76569",USA,(254) 983-2337,8,/brewers/dancing-bee-winery/13772/,https://www.facebook.com/DancingBeeWinery
"4,041",Dancing Buffalo Cidre,"1209 Hertel Ave.","7,565","14216",USA,(716) 873-0074,7,/brewers/dancing-buffalo-cidre/9173/,http://www.chateaubuffalo.com/id71.html
"4,044",Dancing Fox Winery,"27 E Locust Street","15,884","95240",USA,(209) 366-2634,4,/brewers/dancing-fox-winery/23611/,https://www.facebook.com/dancingfoxwinery
"4,045",Dancing Gnome Beer,"925 Main Street","18,744","15215",USA,(412) 408-2083,4,/brewers/dancing-gnome-beer/28839/,https://www.facebook.com/DancingGnomeBeer
"4,050",Dangerous Man Brewing Company,"1300 2nd St NE","23,182","55413",USA,(612) 236-4087,4,/brewers/dangerous-man/15908/,https://www.facebook.com/pages/Dangerous-Man-Brewing-Co/154511174644485
"4,054",Danielmarks Brewing Company,"209 E 18th Street","16,428","82001",USA,(307) 514-0411,4,/brewers/danielmarks/28633/,https://www.facebook.com/danielmarksbrewing
"4,056",Danny Boy Beer Works,"12702 Meeting House Rd.","27,825","46032",USA,(317) 564-0622,4,/brewers/danny-boy-beer-works/20966/,https://www.facebook.com/DannyBoyBeer?fref=ts
"4,058",Danville Brewing Company,"200 Railroad Ave","22,288","94526",USA,(925) 217-4172,6,/brewers/danville/28822/,https://www.facebook.com/DanvilleBrewingCo
"4,059",Daredevil Brewing Co,"1151 N Main St",,"46224",USA,,4,/brewers/daredevil/16211/,https://www.facebook.com/DaredevilBrewing
"4,061",Dark City Brewing Company,"802 2nd Ave","2,972","07712",USA,(732) 455-3792,4,/brewers/dark-city/25656/,https://www.facebook.com/darkcitybrewingco
"4,063",Dark Horse Brewing Company,"511 S Kalamazoo St","18,051","49068",USA,(269) 781-9940,4,/brewers/dark-horse/1889/,https://www.facebook.com/DarkHorseBrewing
"4,064",Dark Mountain Brewery,"13605 E. Benson Hwy.",858,"85641",USA,(520) 762-5777,4,/brewers/dark-mountain-brewery/2893/,http://www.pubcrawler.com/Template/ReviewWC.cfm/flat/BrewerID=101962
"4,066",Dark Sky Brewing Company,"117 N Beaver St Suite A","10,615","86001",USA,,4,/brewers/dark-sky/23729/,https://www.facebook.com/DarkSkyBrewingCo
"4,068",Darkness Brewing,"224 Fairfield Ave.","24,106","41073",USA,(859) 859-8598,4,/brewers/darkness-brewing/27783/,https://www.facebook.com/darknessbrewing
"4,078",Darwin Brewing Company,"803 17th Avenue West","16,986","34205",USA,(941) 747-1970,4,/brewers/darwin/14222/,https://www.facebook.com/DarwinBrewingCompany
"4,079",Das Bierhaus,"120 6th. Avenue West","20,775","54751",USA,(715) 231-3230,6,/brewers/das-bierhaus/8709/,https://www.facebook.com/pages/Das-Bierhaus/299529504699
"4,083",Daves Electric Brewing Co.,"1326 Highway 92 #8","25,566","85603",USA,(520) 432-5465,4,/brewers/daves-electric/2850/,https://www.facebook.com/DavesElectricBrewpub
"4,084",Davenport Orchards & Winery,"1394 E. 1900 Rd.","3,814","66025",USA,(785) 542-2278,7,/brewers/davenport-orchards-and-winery/10879/,https://www.facebook.com/pages/Davenport-Orchards-Winery/91031092263
"4,086",Daves BrewFarm,"2470 Wilson Street","28,312","54027",USA,(612) 432-8130,4,/brewers/daves-brewfarm/10206/,https://www.facebook.com/DavesBrewFarm
"4,088",Davids Ale Works,,"5,969",,USA,,4,/brewers/davids-ale-works/7769/,http://davids-ale-works-inc.camino.ca.amfibi.com/us/c/1672799-davids-ale-works-inc
"4,089",Davidson Brothers Restaurant and Brewery,"184 Glen Street","13,057","12801",USA,(518) 743-9026,5,/brewers/davidson-brothers-brewery/2119/,https://www.facebook.com/pages/Davidson-Brothers-Restaurant-Brewery/119713406234
"4,091",Dawg Gone Bees Apairy & Meadery,,"15,303",,USA,(717) 968-5965,8,/brewers/dawg-gone-bees-apairy-and-meadery/29643/,https://www.facebook.com/dawg.gone.bees
"4,095",Day Block Brewing Company,"1105 Washington Avenue S.","23,182","55415",USA,(612) 617-7793,6,/brewers/day-block/17499/,https://www.facebook.com/DayBlockBrewing
"4,096",Day Brewing,"5200 Taravella Rd.","21,340","70072",USA,,4,/brewers/day-brewing/4237/,http://www.realbeer.com/library/authors/bush-b/focus463.php
"4,099",Dayton Beer Company,"912 East Dorothy Lane","4,356","45419",USA,(937) 640-3107,4,/brewers/dayton-beer-company/14493/,https://www.facebook.com/The-Dayton-Beer-Company
"4,100",Daytona Beach Brewing Company,"482 Fentress Blvd Suite N","2,623","32114",USA,,4,/brewers/daytona-beach/20206/,https://www.facebook.com/DaytonaBeachBrewery
"4,102",DC Brau Brewing Company,"3178-B Bladensburg Rd NE",,"20018",USA,(202) 621-8890,4,/brewers/dc-brau/12763/,https://www.facebook.com/pages/DC-Brau-Brewing-Company/168026594684
"4,106",De Bine Brewing Company,"933 Florida Avenue","16,253","34683",USA,(727) 233-7964,4,/brewers/de-bine/28841/,https://www.facebook.com/deBineBrews
"4,110",De Garde Brewing,"6000 Blimp Blvd","11,640","97141",USA,(503) 815-1635,4,/brewers/de-garde-brewing/16742/,https://www.facebook.com/pages/De-Garde-Brewing/454141454626661
"4,113",De La Vegas Pecan Grill and Brewery,"500 South Telshor Boulevard","12,777","88011",USA,(575) 521-1099,6,/brewers/de-la-vegas-pecan-brewery/11432/,https://www.facebook.com/pecangrill
"4,114",de Lazy Lizard Brew Pub,"25 N Philadelphia Ave","27,333","21842",USA,(410) 289-1122,5,/brewers/de-lazy-lizard-brew-pub/18660/,https://www.facebook.com/oclazylizard
"4,116",De Rustica Meadery,"17256 Berkshire Drive","16,387","22724",USA,(540) 937-7778,8,/brewers/de-rustica-meadery/16386/,https://www.facebook.com/pages/De-Rustica-Meadery/127367387365502
"4,117",De Steeg Brewing,"4342 Tennyson St","8,398","80212",USA,(303) 484-9698,4,/brewers/de-steeg-brewing/16118/,https://www.facebook.com/DeSteegBrewing
"4,119",Dead Armadillo Craft Brewing,"5866 S. Louisville Ave.","7,924","74135",USA,(918) 232-8627,1,/brewers/dead-armadillo-craft-brewing/16491/,http://www.deadarmadillobrewery.com
"4,120",Dead Bear Brewing Company,"2552 S I-75 Business Loop","23,267","49738",USA,(989) 745-6289,6,/brewers/dead-bear/24210/,https://www.facebook.com/DeadBearBrewingCo
"4,121",Dead Bird Brewing Company,"4539 Helgesen Drive",542,"53718",USA,(608) 514-2721,1,/brewers/dead-bird/25342/,https://www.facebook.com/DeadBirdBrewingCo
"4,124",Dead Hippie Brewing,"3701 S. Santa Fe Drive  Unit 7",,"80110",USA,(720) 446-7961,4,/brewers/dead-hippie-brewing/25953/,https://www.facebook.com/deadhippiebrewing
"4,125",Dead Lizard Brewing Company,"4507 36th St, Bldg C","14,715","32811",USA,(407) 777-3060,4,/brewers/dead-lizard/30435/,https://www.facebook.com/DeadLizardBrewingCompany
"4,126",DeadBeach Brewery,"408 Durango Street","25,356","79901",USA,(855) 915-2337,6,/brewers/deadbeach-brewery/25647/,https://www.facebook.com/DeadBeach-Brewery-703941453055485/
"4,127",Deals Orchard,"1102 244th St.","3,037","50129",USA,(515) 3868279,7,/brewers/deals-orchard/20945/,https://www.facebook.com/DealsOrchard
"4,128",Deans Brothers Brewing Company,"1004 S Hathaway St","1,138","92705",USA,(714) 542-2001,4,/brewers/deans-brothers/9807/,https://www.facebook.com/pages/Deans-Brothers-Brewing/168023779880070
"4,129",Dearborn Brewing,"21930 Michigan Ave","8,455","48124",USA,(313) 914-4187,4,/brewers/dearborn-brewing/24211/,https://www.facebook.com/DearbornBrewing
"4,130",Death Valley Brewing,"102 Old Spanish Trail","24,823","92389",USA,(760) 852-4273,6,/brewers/death-valley-brewing/22388/,https://www.facebook.com/pages/Death-Valley-Brewing/565683040204576
"4,131",Debs Brewtopia,"106 Cedar Street NW","24,604","52043",USA,(563) 880-5666,4,/brewers/debs-brewtopia/20631/,https://www.facebook.com/DebsBrewtopia
"4,132",Decadent Ales,"607A East Boston Post Road","22,618","10530",USA,(800) 598 1085,4,/brewers/decadent-ales/27322/,https://www.facebook.com/decadentales
"4,133",Decatur Brew Works,"101 Main Street","8,688","62523",USA,(217) 330-8683,6,/brewers/decatur-brew-works/27827/,https://www.facebook.com/decaturbrewworks
"4,135",Deception Brewing Company,"1174 SW Highway 99W","26,955","97115",USA,(971) 832-8054,4,/brewers/deception/20562/,https://www.facebook.com/deceptionbrewing
"4,136",Decibel Brewing Company,"18204 Bothell-Everett Highway","27,594","98012",USA,(425) 408-1946,6,/brewers/decibel/26296/,https://www.facebook.com/decibelbrewing
"4,137",Deciduous Brewing Company,"12 Weaver Street  Suite B.","18,471","03857",USA,,4,/brewers/deciduous/23583/,https://www.facebook.com/deciduousbrew
"4,139",Declaration Brewing,"2030 S Cherokee St","8,398","80223",USA,(303) 955-7410,4,/brewers/declaration-brewing/22228/,https://www.facebook.com/declarationbrewing 
"4,140",Deep Brewing Company,"2524 Cathay Court","7,469","32308",USA,(850) 570-1478,4,/brewers/deep/27856/,https://www.facebook.com/deepbrewing.com/
"4,142",Deep Creek Brewing Company,"75 Visitor Center Dr","23,571","21541",USA,,6,/brewers/deep-creek/542/,http://
"4,143",Deep Draft Brewing Company,"1604 East 17th Avenue","8,398","80218",USA,,4,/brewers/deep-draft/24499/,https://www.facebook.com/DeepDraftBrewing
"4,144",Deep Ellum Brewing Company,"2821 Saint Louis Street","3,353","75226",USA,(214) 888-3322,4,/brewers/deep-ellum/12965/,https://www.facebook.com/deepellumbrewing
"4,145",Deep River Brewing Co.,"700 W. Main Street","9,379","27520",USA,(919) 368-3424,4,/brewers/deep-river/16571/,https://www.facebook.com/DeepRiverBrewing
"4,147",Deepwater Brewing,"225 Hwy 150","14,287","98816",USA,,6,/brewers/deepwater-brewing/3341/,http://beerme.com/brewery.php?6884
"4,148",Deer Creek Brewery,"17661 Cumberland Road","17,527","46060",USA,(317) 674-8266,4,/brewers/deer-creek-brewery/26217/,https://www.facebook.com/Deer-Creek-Brewery-1457430691236350
"4,149",Defiance Brewing Co.,"2050 U.S. Highway 40","3,690","67601",USA,,4,/brewers/defiance/18458/,https://www.facebook.com/DefianceBrewingCo
"4,150",Defiant Brewing Company,"6 East Dexter Plaza","22,094","10965",USA,(845) 920-8602,4,/brewers/defiant/6912/,https://www.facebook.com/pages/Defiant-Brewing-Company/84227386894
"4,153",Deja Brew,"510B Boston Turnpike Rd.","7,210","01545",USA,(508) 842-8991,4,/brewers/deja-brew/2052/,http://www.deja-brew.com/
"4,155",Del Norte Brewing Company,"1390 W Evans Ave / Unit 2-O","8,398","80223",USA,(303) 935-3223,4,/brewers/del-norte/9016/,https://www.facebook.com/DelNorteBrewingCo
"4,156",Delafield Brewhaus,"3832 Hillside Drive","22,117","53018",USA,(262) 646-7821,6,/brewers/delafield-brewhaus/2877/,https://www.facebook.com/pages/Delafield-Brewhaus/393101766153
"4,161",Deluxe Brewing Company,"635 NE Water Ave. Suite B","10,957","97321",USA,(541) 639-4257,4,/brewers/deluxe/18292/,https://www.facebook.com/deluxebrewing
"4,164",Demented Brewing Company,"600 Lincoln Blvd.","10,490","08846",USA,(732) 428-5275,4,/brewers/demented/22874/,https://www.facebook.com/dementedbrewing
"4,169",Dempseys Brewpub & Restaurant,"333 W Camden St","7,362","21230",USA,(410) 843-7901,6,/brewers/dempseys-brewpub/16756/,https://www.facebook.com/DempseysBrewPubAndRestaurant
"4,170",Dempseys Restaurant and Brewery,"50 E Washington St","16,835","94952",USA,(707) 765-9694,6,/brewers/dempseys-brewery/3464/,https://www.facebook.com/pages/Dempseys-Restaurant-and-Brewery/198723160196314
"4,171","Dempseys Brewery, Pub & Restaurant","127 N. Broadway","13,927","57201",USA,(605) 882-9760,5,/brewers/dempseys-brewery-pub/8445/,https://www.facebook.com/pages/Dempseys-Brewey-Pub-Restuarant/144942738865998
"4,172",Denali Brewing Company,"13605 E Main St","18,000","99676",USA,(907) 733-2536,6,/brewers/denali/10645/,https://www.facebook.com/pages/Denali-Brewing-Company/197479634127
"4,176",Denizens Brewing Company,"1115 East-West Hwy","23,410","20910",USA,(301) 557-9818,4,/brewers/denizens/20313/,https://www.facebook.com/denizens brewing co
"4,177",Denmark Brewing,"6000 Maribel Road","10,598","54208",USA,,4,/brewers/denmark-brewing/2646/,http://www.beerme.com/brewery.php?6502
"4,179",DeNovo Beverage of Monmouth,"105 S A Street","10,024","61462",USA,,4,/brewers/denovo-beverage-of-monmouth/20618/,https://www.facebook.com/DeNovoBeverageofMonmouth
"4,181",Denver Beer Company,"1695 Platte St.","8,398","80202",USA,(303) 433-2739,4,/brewers/denver-beer-company/13238/,https://www.facebook.com/DenverBeerCompany
"4,182",Departed Soles Brewing Company,"150 Bay Street, Suite 2A","25,044","07302",USA,(201) 479-8578,4,/brewers/departed-soles/23854/,https://www.facebook.com/departedsolesbrewery
"4,183",Depot Deli and Lounge,"101 N. Railroad St.","20,764","51601",USA,(712) 246-4444,6,/brewers/depot-deli-and-lounge/9763/,https://www.facebook.com/pages/Depot-Deli-and-Lounge/111484345558828
"4,184",Depot Saloon Brewing,"9 South Race Street","20,611","16125",USA,(724) 588-4201,6,/brewers/depot-saloon-brewing/28501/,https://www.facebook.com/DEPOT-Saloon-Brewery-1490369331277142
"4,185",Depot Springs,"9176 Fletcher Pkwy","29,844","91942",USA,(619) 464-2337,5,/brewers/depot-springs/29825/,https://www.facebook.com/depotsprings
"4,186",Depot Street Brewing,"904 Depot Street","19,620","37659",USA,(423) 753-7628,6,/brewers/depot-street-brewing/5288/,https://www.facebook.com/pages/Depot-Street-Brewing/101202405414
"4,189",Der Blokken Brewery,"1100 Perry Avenue","5,499","98310",USA,(360) 377-2344,6,/brewers/der-blokken-brewery/12167/,https://www.facebook.com/DerBlokken
"4,196",Des Voigne Cellars and Brewing,"14125 NE 189th St","19,509","98072",USA,(425) 415-8466,4,/brewers/des-voigne-cellars-and-brewing/25666/,https://www.facebook.com/Des-Voigne-Cellars-B-Side-Brewing-99211610389/
"4,197",Descarga Brewing Company,"12355 NE 13th Avenue, Suite 108",,"33161",USA,,4,/brewers/descarga/31413/,https://www.facebook.com/descargabrewing
"4,198",Descendant Cider Company,"52-05 Flushing Ave; Suite 209",,"11378",USA,,7,/brewers/descendant-cider-company/24174/,https://www.facebook.com/descendantcider
"4,200",Deschutes Brewery,"901 SW Simpson Ave","4,847","97702",USA,(541) 385-8606,4,/brewers/deschutes-brewery/233/,https://www.facebook.com/deschutes.brewery
"4,201",Desert Barn Brewery,"11352 Hesperia Road Ste B","28,230","92345",USA,(760) 220-5194,6,/brewers/desert-barn-brewery/22802/,https://www.facebook.com/Desertbarnbrewery
"4,202",Desert Eagle Brewing Company,"150 W. Main Street","20,947","85201",USA,,4,/brewers/desert-eagle/15375/,https://www.facebook.com/DesertEagleBrewingCompany
"4,203",Desert Edge Brewery,"273 Trolley Square","7,379","84102",USA,(801) 521-8917,6,/brewers/desert-edge-brewery/2968/,https://www.facebook.com/pages/Desert-Edge-Pub-and-Brewery/109542299118432
"4,204",Desert Mountain Brewing & Draughthaus,"729 Nucleus Avenue, Suite E","9,256","59912",USA,(406) 250-6454,4,/brewers/desert-mountain-brewing-and-draughthaus/15069/,https://www.facebook.com/DesertMountainBrewing
"4,205",Desert Rock Winery,"7302 E. Helm Dr. Suite 1002","20,028","85260",USA,(480) 500-5025,7,/brewers/desert-rock-winery/28036/,https://www.facebook.com/desertrockwinery
