"id","city","state_code","state_name"
"7,249",Mohnton,PA,Pennsylvania
"7,250",Hobe Sound,FL,Florida
"7,251",Reevesville,SC,South Carolina
"7,252",Hedley,TX,Texas
"7,253",Avoca,AR,Arkansas
"7,254",Stafford,NY,New York
"7,255",Bastian,VA,Virginia
"7,256",Muscadine,AL,Alabama
"7,257",Ravenel,SC,South Carolina
"7,258",Heber,AZ,Arizona
"7,259",Harvard,IL,Illinois
"7,260",Orford,NH,New Hampshire
"7,261",Boyers,PA,Pennsylvania
"7,262",Fowler,KS,Kansas
"7,263",Mill Creek,OK,Oklahoma
"7,264",Millstone,NJ,New Jersey
"7,265",Lynn Haven,FL,Florida
"7,266",Newcastle,WY,Wyoming
"7,267",Seabrook,NH,New Hampshire
"7,268",Ida Grove,IA,Iowa
"7,269",Richardsville,VA,Virginia
"7,270",Nabb,IN,Indiana
"7,271",Coleman,OK,Oklahoma
"7,272",Winston Salem,NC,North Carolina
"7,273",Macksburg,OH,Ohio
"7,274",Harveyville,KS,Kansas
"7,275",Orange City,FL,Florida
"7,276",Randsburg,CA,California
"7,277",Madison,GA,Georgia
"7,278",Blythe,GA,Georgia
"7,279",Macfarlan,WV,West Virginia
"7,280",Altonah,UT,Utah
"7,281",Union,KY,Kentucky
"7,282",Ocate,NM,New Mexico
"7,283",Fordville,ND,North Dakota
"7,284",Wolfeboro Falls,NH,New Hampshire
"7,285",Madison,IN,Indiana
"7,286",Brooklandville,MD,Maryland
"7,287",Minden,NV,Nevada
"7,288",James City,PA,Pennsylvania
"7,289",Birney,MT,Montana
"7,290",Hiltons,VA,Virginia
"7,291",Oilton,OK,Oklahoma
"7,292",Oak Creek,CO,Colorado
"7,293",Farmington,NY,New York
"7,294",Wheatland,IN,Indiana
"7,295",Carrier Mills,IL,Illinois
"7,296",Neck City,MO,Missouri
"7,297",Ramah,CO,Colorado
"7,298",West Hamlin,WV,West Virginia
"7,299",Watsontown,PA,Pennsylvania
"7,300",Moon,VA,Virginia
"7,301",Nolensville,TN,Tennessee
"7,302",Holt,FL,Florida
"7,303",Morton,TX,Texas
"7,304",Fannettsburg,PA,Pennsylvania
"7,305",Blairs,VA,Virginia
"7,306",Sloan,IA,Iowa
"7,307",Ramer,TN,Tennessee
"7,308",Saint George,ME,Maine
"7,309",Cunningham,WA,Washington
"7,310",Milford,NH,New Hampshire
"7,311",Framingham,MA,Massachusetts
"7,312",Lemoyne,PA,Pennsylvania
"7,313",Midland,MI,Michigan
"7,314",Hempfield,PA,Pennsylvania
"7,315",Hebbronville,TX,Texas
"7,316",Natrona Heights,PA,Pennsylvania
"7,317",Kurten,TX,Texas
"7,318",Bronaugh,MO,Missouri
"7,319",North Branford,CT,Connecticut
"7,320",Eskridge,KS,Kansas
"7,321",Walthourville,GA,Georgia
"7,322",Wapella,IL,Illinois
"7,323",South Casco,ME,Maine
"7,324",Leon,WV,West Virginia
"7,325",Blue Grass,IA,Iowa
"7,326",Thetford,VT,Vermont
"7,327",Sun Valley,NV,Nevada
"7,328",Bruceton Mills,WV,West Virginia
"7,329",Josephine,WV,West Virginia
"7,330",Vallejo,CA,California
"7,331",Creston,IL,Illinois
"7,332",Wyco,WV,West Virginia
"7,333",Fredericktown,PA,Pennsylvania
"7,334",Saint John,IN,Indiana
"7,335",Huron,CA,California
"7,336",Becker,MN,Minnesota
"7,337",Capeville,VA,Virginia
"7,338",Talcott,WV,West Virginia
"7,339",Hundred,WV,West Virginia
"7,340",Salcha,AK,Alaska
"7,341",Tony,WI,Wisconsin
"7,342",West Rutland,VT,Vermont
"7,343",Carlisle,LA,Louisiana
"7,344",Wa Keeney,KS,Kansas
"7,345",Belvue,KS,Kansas
"7,346",Lockesburg,AR,Arkansas
"7,347",Akiak,AK,Alaska
"7,348",Cobb,CA,California
"7,349",Harwood,MO,Missouri
"7,350",Irvona,PA,Pennsylvania
"7,351",Aspermont,TX,Texas
"7,352",Eckley,CO,Colorado
"7,353",West Point,PA,Pennsylvania
"7,354",Crownsville,MD,Maryland
"7,355",New Lebanon,OH,Ohio
"7,356",Columbus,NM,New Mexico
"7,357",Fort Mill,SC,South Carolina
"7,358",Bernie,MO,Missouri
"7,359",Omak,WA,Washington
"7,360",Cornwall Bridge,CT,Connecticut
"7,361",Dolgeville,NY,New York
"7,362",Baltimore,MD,Maryland
"7,363",Pasadena,MD,Maryland
"7,364",Waseca,MN,Minnesota
"7,365",Shattuckville,MA,Massachusetts
"7,366",Rockwood,ME,Maine
"7,367",Saint Anthony,IA,Iowa
"7,368",Millwood,GA,Georgia
"7,369",Litchfield,CT,Connecticut
"7,370",Glenmora,LA,Louisiana
"7,371",Walburg,TX,Texas
"7,372",Weyers Cave,VA,Virginia
"7,373",Philipp,MS,Mississippi
"7,374",White Cloud,KS,Kansas
"7,375",Hartford City,IN,Indiana
"7,376",Elliston,VA,Virginia
"7,377",Pinecliffe,CO,Colorado
"7,378",Keyes,OK,Oklahoma
"7,379",Salt Lake City,UT,Utah
"7,380",Darwin,MN,Minnesota
"7,381",Sugarloaf,PA,Pennsylvania
"7,382",Ocracoke,NC,North Carolina
"7,383",Ashland,PA,Pennsylvania
"7,384",Bella Vista,AR,Arkansas
"7,385",Devol,OK,Oklahoma
"7,386",Walters,OK,Oklahoma
"7,387",Knox,PA,Pennsylvania
"7,388",Lorraine,NY,New York
"7,389",Buckeye,IA,Iowa
"7,390",Nassawadox,VA,Virginia
"7,391",Cades,SC,South Carolina
"7,392",Lester,AL,Alabama
"7,393",Chatham,MI,Michigan
"7,394",Vesta,MN,Minnesota
"7,395",Savanna,IL,Illinois
"7,396",Listie,PA,Pennsylvania
"7,397",New Hartford,NY,New York
"7,398",Welcome,MD,Maryland
"7,399",Means,KY,Kentucky
"7,400",Angelus Oaks,CA,California
"7,401",Saint Paul,KS,Kansas
"7,402",Roselle,NJ,New Jersey
"7,403",Hungry Horse,MT,Montana
"7,404",Istachatta,FL,Florida
"7,405",Silex,MO,Missouri
"7,406",Westport,PA,Pennsylvania
"7,407",Bethany,CT,Connecticut
"7,408",Fallston,MD,Maryland
"7,409",Jobstown,NJ,New Jersey
"7,410",Blooming Grove,TX,Texas
"7,411",Fred,TX,Texas
"7,412",Gilbertsville,PA,Pennsylvania
"7,413",Salol,MN,Minnesota
"7,414",Paoli,CO,Colorado
"7,415",Woodbury,PA,Pennsylvania
"7,416",Tyler,TX,Texas
"7,417",Lock Haven,PA,Pennsylvania
"7,418",Nutting Lake,MA,Massachusetts
"7,419",Atlanta,MO,Missouri
"7,420",Dunning,NE,Nebraska
"7,421",Yarmouth Port,MA,Massachusetts
"7,422",Rush City,MN,Minnesota
"7,423",Pep,TX,Texas
"7,424",Van Vleet,MS,Mississippi
"7,425",Herbster,WI,Wisconsin
"7,426",Melrose Park,IL,Illinois
"7,427",Brownsburg,IN,Indiana
"7,428",Hackleburg,AL,Alabama
"7,429",Lake Hamilton,FL,Florida
"7,430",Kimballton,IA,Iowa
"7,431",Holland,MO,Missouri
"7,432",Lake Pleasant,MA,Massachusetts
"7,433",Ranger,GA,Georgia
"7,434",Harrisville,NH,New Hampshire
"7,435",Washington,MI,Michigan
"7,436",San Andreas,CA,California
"7,437",Lanham,MD,Maryland
"7,438",Oakwood,TX,Texas
"7,439",Wilkinson,IN,Indiana
"7,440",Streamwood,IL,Illinois
"7,441",Trumbauersville,PA,Pennsylvania
"7,442",Somerville,MA,Massachusetts
"7,443",Rockport,KY,Kentucky
"7,444",Ringwood,OK,Oklahoma
"7,445",Lithopolis,OH,Ohio
"7,446",Okemos,MI,Michigan
"7,447",Fond du Lac,WI,Wisconsin
"7,448",Franklin,WV,West Virginia
"7,449",Athens,AL,Alabama
"7,450",Garden City,MO,Missouri
"7,451",Amelia,OH,Ohio
"7,452",City Of Industry,CA,California
"7,453",Tram,KY,Kentucky
"7,454",Menifee,CA,California
"7,455",Bangor,MI,Michigan
"7,456",Clear Lake,IA,Iowa
"7,457",Hatboro,PA,Pennsylvania
"7,458",Junction City,KY,Kentucky
"7,459",Pima,AZ,Arizona
"7,460",Summerland Key,FL,Florida
"7,461",Pearblossom,CA,California
"7,462",Pine Mountain,GA,Georgia
"7,463",Tunkhannock,PA,Pennsylvania
"7,464",Exeter,MO,Missouri
"7,465",Leesport,PA,Pennsylvania
"7,466",Alexandria,OH,Ohio
"7,467",Deer Lodge,MT,Montana
"7,468",Bridgeton,NC,North Carolina
"7,469",Tallahassee,FL,Florida
"7,470",Plumville,PA,Pennsylvania
"7,471",Swepsonville,NC,North Carolina
"7,472",Callaway,MN,Minnesota
"7,473",Chanhassen,MN,Minnesota
"7,474",Cooper,IA,Iowa
"7,475",Misenheimer,NC,North Carolina
"7,476",Otwell,IN,Indiana
"7,477",Orrtanna,PA,Pennsylvania
"7,478",Saukville,WI,Wisconsin
"7,479",Turner,ME,Maine
"7,480",Ogallala,NE,Nebraska
"7,481",Walnut,KS,Kansas
"7,482",Lake Montezuma,AZ,Arizona
"7,483",El Dorado,AR,Arkansas
"7,484",Hallock,MN,Minnesota
"7,485",Akron,CO,Colorado
"7,486",Worthington,MO,Missouri
"7,487",Valley Ford,CA,California
"7,488",Bruner,MO,Missouri
"7,489",Sayre,AL,Alabama
"7,490",Bay City,WI,Wisconsin
"7,491",Hot Springs National Park,AR,Arkansas
"7,492",Glen Ellyn,IL,Illinois
"7,493",Mohler,WA,Washington
"7,494",Pullman,WA,Washington
"7,495",Modale,IA,Iowa
"7,496",Grand Rivers,KY,Kentucky
"7,497",Saratoga,TX,Texas
"7,498",Bellville,OH,Ohio
"7,499",Broad Run,VA,Virginia
"7,500",Irons,MI,Michigan
"7,501",Marlborough,NH,New Hampshire
"7,502",Irene,TX,Texas
"7,503",Church Point,LA,Louisiana
"7,504",New Lisbon,IN,Indiana
"7,505",Westfield,IA,Iowa
"7,506",Oakfield,TN,Tennessee
"7,507",Pontiac,IL,Illinois
"7,508",Forest,WI,Wisconsin
"7,509",Millersburg,MI,Michigan
"7,510",Linden,WV,West Virginia
"7,511",Lyme,NH,New Hampshire
"7,512",Etna,OH,Ohio
"7,513",Tchula,MS,Mississippi
"7,514",Hudgins,VA,Virginia
"7,515",Jump River,WI,Wisconsin
"7,516",Netarts,OR,Oregon
"7,517",North Egremont,MA,Massachusetts
"7,518",Peggs,OK,Oklahoma
"7,519",Colfax,NC,North Carolina
"7,520",Monterville,WV,West Virginia
"7,521",Pandora,TX,Texas
"7,522",East Newport,ME,Maine
"7,523",Billings,MO,Missouri
"7,524",Burket,IN,Indiana
"7,525",Bokoshe,OK,Oklahoma
"7,526",Warrenville,IL,Illinois
"7,527",Montreat,NC,North Carolina
"7,528",Fort Branch,IN,Indiana
"7,529",Geyserville,CA,California
"7,530",Great Falls,SC,South Carolina
"7,531",Berkeley,IL,Illinois
"7,532",Fortson,GA,Georgia
"7,533",Osceola,NE,Nebraska
"7,534",Marksville,LA,Louisiana
"7,535",Silvana,WA,Washington
"7,536",Dayton,OR,Oregon
"7,537",Angleton,TX,Texas
"7,538",Brookville,PA,Pennsylvania
"7,539",Manteca,CA,California
"7,540",Thawville,IL,Illinois
"7,541",Antelope,CA,California
"7,542",Hensonville,NY,New York
"7,543",McDonald,PA,Pennsylvania
"7,544",Whitesville,WV,West Virginia
"7,545",Elk Grove Village,IL,Illinois
"7,546",Claude,TX,Texas
"7,547",Tontitown,AR,Arkansas
"7,548",Cannonville,UT,Utah
"7,549",Spring Valley,IL,Illinois
"7,550",Gouldsboro,PA,Pennsylvania
"7,551",Kinde,MI,Michigan
"7,552",Port Washington,WI,Wisconsin
"7,553",Rhinelander,WI,Wisconsin
"7,554",Shelly,MN,Minnesota
"7,555",Pauls Valley,OK,Oklahoma
"7,556",Montrose,AR,Arkansas
"7,557",Trenton,TN,Tennessee
"7,558",Dexter,NM,New Mexico
"7,559",Ayer,MA,Massachusetts
"7,560",Austin,AR,Arkansas
"7,561",Marshfield,WI,Wisconsin
"7,562",Bentley,LA,Louisiana
"7,563",Herndon,KS,Kansas
"7,564",Carver,MA,Massachusetts
"7,565",Buffalo,NY,New York
"7,566",Epes,AL,Alabama
"7,567",Briarcliff Manor,NY,New York
"7,568",Dunlo,PA,Pennsylvania
"7,569",Manti,UT,Utah
"7,570",Brice,OH,Ohio
"7,571",Wadsworth,IL,Illinois
"7,572",Dahlonega,GA,Georgia
"7,573",Amsterdam,NY,New York
"7,574",Monkton,VT,Vermont
"7,575",Saint Johns,OH,Ohio
"7,576",Mount Hermon,KY,Kentucky
"7,577",Damariscotta,ME,Maine
"7,578",Prescott,AZ,Arizona
"7,579",Whiterocks,UT,Utah
"7,580",Dragoon,AZ,Arizona
"7,581",West Harwich,MA,Massachusetts
"7,582",Sunnyside,FL,Florida
"7,583",Hector,AR,Arkansas
"7,584",Yoder,IN,Indiana
"7,585",Shannon,IL,Illinois
"7,586",Craigsville,VA,Virginia
"7,587",Howell,MI,Michigan
"7,588",Putnam Hall,FL,Florida
"7,589",Buck Creek,IN,Indiana
"7,590",Upton,MA,Massachusetts
"7,591",Tenstrike,MN,Minnesota
"7,592",Hatton,ND,North Dakota
"7,593",Calais,ME,Maine
"7,594",Alvo,NE,Nebraska
"7,595",Eden,WI,Wisconsin
"7,596",Pink Hill,NC,North Carolina
"7,597",Patterson,LA,Louisiana
"7,598",Lower Lake,CA,California
"7,599",Glenwood Landing,NY,New York
"7,600",Crivitz,WI,Wisconsin
"7,601",Gila Bend,AZ,Arizona
"7,602",Lancaster,CA,California
"7,603",Rock Glen,PA,Pennsylvania
"7,604",Smithville,MS,Mississippi
"7,605",Pendleton,NC,North Carolina
"7,606",Juneau,AK,Alaska
"7,607",North Rose,NY,New York
"7,608",Wallowa,OR,Oregon
"7,609",Cal Nev Ari,NV,Nevada
"7,610",Easton,PA,Pennsylvania
"7,611",Bathgate,ND,North Dakota
"7,612",Cutchogue,NY,New York
"7,613",Mehoopany,PA,Pennsylvania
"7,614",Youngsville,NM,New Mexico
"7,615",Rich Square,NC,North Carolina
"7,616",Sullivans Island,SC,South Carolina
"7,617",Kenton,OH,Ohio
"7,618",Tennyson,IN,Indiana
"7,619",Island Falls,ME,Maine
"7,620",Maxbass,ND,North Dakota
"7,621",Elmer City,WA,Washington
"7,622",Beech Grove,IN,Indiana
"7,623",Saint Bernice,IN,Indiana
"7,624",Suring,WI,Wisconsin
"7,625",Costilla,NM,New Mexico
"7,626",Turners Falls,MA,Massachusetts
"7,627",Prim,AR,Arkansas
"7,628",Vacaville,CA,California
"7,629",Ellenville,NY,New York
"7,630",Celina,TN,Tennessee
"7,631",Newellton,LA,Louisiana
"7,632",Oriskany,NY,New York
"7,633",Rutherford,TN,Tennessee
"7,634",Oakford,IL,Illinois
"7,635",Tolovana Park,OR,Oregon
"7,636",Boyce,VA,Virginia
"7,637",Deal Island,MD,Maryland
"7,638",McNabb,IL,Illinois
"7,639",Innis,LA,Louisiana
"7,640",Milton,NC,North Carolina
"7,641",Springfield,OR,Oregon
"7,642",Beaumont,VA,Virginia
"7,643",Augusta,NJ,New Jersey
"7,644",Eastville,VA,Virginia
"7,645",Newburg,WI,Wisconsin
"7,646",Notre Dame,IN,Indiana
"7,647",Beech Bluff,TN,Tennessee
"7,648",Truth or Consequences,NM,New Mexico
"7,649",Polkton,NC,North Carolina
"7,650",Auburn,WA,Washington
"7,651",Sparta,MO,Missouri
"7,652",Stanville,KY,Kentucky
"7,653",Tipp City,OH,Ohio
"7,654",Hammond,IL,Illinois
"7,655",Isabella,PA,Pennsylvania
"7,656",North Oxford,MA,Massachusetts
"7,657",Ackley,IA,Iowa
"7,658",Bethel,CT,Connecticut
"7,659",Dunbar,NE,Nebraska
"7,660",Kingman,KS,Kansas
"7,661",Mount Washington,NH,New Hampshire
"7,662",Churubusco,NY,New York
"7,663",Summerfield,TX,Texas
"7,664",Kimberly,WI,Wisconsin
"7,665",Pipersville,PA,Pennsylvania
"7,666",Seldovia,AK,Alaska
"7,667",Cave Springs,AR,Arkansas
"7,668",Shady Grove,FL,Florida
"7,669",Davis Wharf,VA,Virginia
"7,670",Canton,GA,Georgia
"7,671",Benton,TN,Tennessee
"7,672",Palm Springs,CA,California
"7,673",Grand Valley,PA,Pennsylvania
"7,674",Haven,KS,Kansas
"7,675",Dublin,TX,Texas
"7,676",Royalston,MA,Massachusetts
"7,677",Mead,CO,Colorado
"7,678",Galway,NY,New York
"7,679",Milnesand,NM,New Mexico
"7,680",Saint Gabriel,LA,Louisiana
"7,681",Sanborn,MN,Minnesota
"7,682",Thornton,KY,Kentucky
"7,683",New Salem,ND,North Dakota
"7,684",Goose Prairie,WA,Washington
"7,685",Langhorne,PA,Pennsylvania
"7,686",Eva,AL,Alabama
"7,687",Jefferson,PA,Pennsylvania
"7,688",Moran,WY,Wyoming
"7,689",Wikieup,AZ,Arizona
"7,690",Cope,SC,South Carolina
"7,691",Laceyville,PA,Pennsylvania
"7,692",Cutler,IL,Illinois
"7,693",Lublin,WI,Wisconsin
"7,694",Port Lions,AK,Alaska
"7,695",Lewisburg,WV,West Virginia
"7,696",Hope,NM,New Mexico
"7,697",Whitefield,OK,Oklahoma
"7,698",Bruceville,TX,Texas
"7,699",Amherst,CO,Colorado
"7,700",Conover,WI,Wisconsin
"7,701",Mid Hudson,NY,New York
"7,702",Skippers,VA,Virginia
"7,703",Scottsbluff,NE,Nebraska
"7,704",Florence,OR,Oregon
"7,705",Almelund,MN,Minnesota
"7,706",Funk,NE,Nebraska
"7,707",Broadalbin,NY,New York
"7,708",Presque Isle,WI,Wisconsin
"7,709",Rickreall,OR,Oregon
"7,710",Rail Road Flat,CA,California
"7,711",Kekaha,HI,Hawaii
"7,712",Merrillan,WI,Wisconsin
"7,713",Canadian,OK,Oklahoma
"7,714",Williston,TN,Tennessee
"7,715",Litchfield,NE,Nebraska
"7,716",Hartford,TN,Tennessee
"7,717",Orrs Island,ME,Maine
"7,718",Gray,LA,Louisiana
"7,719",Saint Joseph,MI,Michigan
"7,720",Hoytville,OH,Ohio
"7,721",Rose,NE,Nebraska
"7,722",Derma,MS,Mississippi
"7,723",Mineral Springs,AR,Arkansas
"7,724",Allendale,MO,Missouri
"7,725",Hume,CA,California
"7,726",Moose,WY,Wyoming
"7,727",Shepherdsville,KY,Kentucky
"7,728",Concord,IL,Illinois
"7,729",South Boston,VA,Virginia
"7,730",Saxe,VA,Virginia
"7,731",San Ygnacio,TX,Texas
"7,732",Dorchester,NJ,New Jersey
"7,733",Bowdoin,ME,Maine
"7,734",Urbana,IL,Illinois
"7,735",Decatur,MI,Michigan
"7,736",Glen Carbon,IL,Illinois
"7,737",West Rushville,OH,Ohio
"7,738",Dyke,VA,Virginia
"7,739",Hartford,VT,Vermont
"7,740",Williston,VT,Vermont
"7,741",Kalama,WA,Washington
"7,742",Highlandville,MO,Missouri
"7,743",Rose Bud,AR,Arkansas
"7,744",Gordon,AL,Alabama
"7,745",West Alton,MO,Missouri
"7,746",Peconic,NY,New York
"7,747",Lakeville,NY,New York
"7,748",Mansfield,SD,South Dakota
"7,749",McVeytown,PA,Pennsylvania
"7,750",Defiance,PA,Pennsylvania
"7,751",Lake Dallas,TX,Texas
"7,752",Stroh,IN,Indiana
"7,753",Spearville,KS,Kansas
"7,754",Glen Flora,WI,Wisconsin
"7,755",Selinsgrove,PA,Pennsylvania
"7,756",Summitville,NY,New York
"7,757",Glencoe,OK,Oklahoma
"7,758",Selkirk,NY,New York
"7,759",Point Marion,PA,Pennsylvania
"7,760",Ironton,MO,Missouri
"7,761",Tracy,CA,California
"7,762",Stanton,TX,Texas
"7,763",Oakwood,OH,Ohio
"7,764",Occidental,CA,California
"7,765",Almont,CO,Colorado
"7,766",Smyrna,SC,South Carolina
"7,767",Dunedin,FL,Florida
"7,768",Topinabee,MI,Michigan
"7,769",The Lakes,NV,Nevada
"7,770",Pollard,AR,Arkansas
"7,771",Locust Dale,VA,Virginia
"7,772",Fayetteville,NC,North Carolina
"7,773",Fontana Dam,NC,North Carolina
"7,774",Plato Center,IL,Illinois
"7,775",Mattawan,MI,Michigan
"7,776",Cisco,KY,Kentucky
"7,777",Highland,IN,Indiana
"7,778",Hummelstown,PA,Pennsylvania
"7,779",Guntersville,AL,Alabama
"7,780",Arthur,TN,Tennessee
"7,781",May,OK,Oklahoma
"7,782",Ashton,IL,Illinois
"7,783",Todd,NC,North Carolina
"7,784",Marshall,NC,North Carolina
"7,785",Chauncey,WV,West Virginia
"7,786",Amonate,VA,Virginia
"7,787",Carnation,WA,Washington
"7,788",Clinchco,VA,Virginia
"7,789",Gilbertsville,NY,New York
"7,790",Cleburne,TX,Texas
"7,791",Mott,ND,North Dakota
"7,792",Woodbury,NY,New York
"7,793",Little Falls,MN,Minnesota
"7,794",Saragosa,TX,Texas
"7,795",Avondale,WV,West Virginia
"7,796",Box Elder,MT,Montana
"7,797",Pimento,IN,Indiana
"7,798",Raeford,NC,North Carolina
"7,799",West Columbia,WV,West Virginia
"7,800",Voluntown,CT,Connecticut
"7,801",Gravel Switch,KY,Kentucky
"7,802",Shingle Springs,CA,California
"7,803",Belmont,WI,Wisconsin
"7,804",Marcus,WA,Washington
"7,805",Westport,NY,New York
"7,806",Irwinton,GA,Georgia
"7,807",Ocala,FL,Florida
"7,808",Marsland,NE,Nebraska
"7,809",Victoria,VA,Virginia
"7,810",Stet,MO,Missouri
"7,811",Two Rivers,AK,Alaska
"7,812",Hinton,WV,West Virginia
"7,813",Knox,NY,New York
"7,814",Elkins,NH,New Hampshire
"7,815",Parrottsville,TN,Tennessee
"7,816",Edwardsville,KS,Kansas
"7,817",Kalispell,MT,Montana
"7,818",Andover,MA,Massachusetts
"7,819",Wyoming,RI,Rhode Island
"7,820",Neenah,WI,Wisconsin
"7,821",Guthrie,TX,Texas
"7,822",Bellville,TX,Texas
"7,823",Sugarloaf Shores,FL,Florida
"7,824",Makinen,MN,Minnesota
"7,825",Cave Spring,GA,Georgia
"7,826",Stow,OH,Ohio
"7,827",Stonington,IL,Illinois
"7,828",Charleston,MO,Missouri
"7,829",Somerset,NJ,New Jersey
"7,830",Saint Donatus,IA,Iowa
"7,831",East Meadow,NY,New York
"7,832",Oostburg,WI,Wisconsin
"7,833",Rock Hill,NY,New York
"7,834",Lucerne,CO,Colorado
"7,835",Girdletree,MD,Maryland
"7,836",Lenox,TN,Tennessee
"7,837",Doniphan,MO,Missouri
"7,838",La Moille,IL,Illinois
"7,839",Byrdstown,TN,Tennessee
"7,840",Sherrill,AR,Arkansas
"7,841",Dingmans Ferry,PA,Pennsylvania
"7,842",De Soto,KS,Kansas
"7,843",Falun,KS,Kansas
"7,844",Thompson,UT,Utah
"7,845",Plover,IA,Iowa
"7,846",Pointe A La Hache,LA,Louisiana
"7,847",Carriere,MS,Mississippi
"7,848",Deer Trail,CO,Colorado
"7,849",Mullett Lake,MI,Michigan
"7,850",Fernandina Beach,FL,Florida
"7,851",Lander,WY,Wyoming
"7,852",Mount Carroll,IL,Illinois
"7,853",Le Mars,IA,Iowa
"7,854",Alma Center,WI,Wisconsin
"7,855",Arcadia,IN,Indiana
"7,856",Ardmore,OK,Oklahoma
"7,857",Mills,NM,New Mexico
"7,858",Ozone Park,NY,New York
"7,859",Supai,AZ,Arizona
"7,860",North Henderson,IL,Illinois
"7,861",Kapaau,HI,Hawaii
"7,862",Minidoka,ID,Idaho
"7,863",Queen City,MO,Missouri
"7,864",Blue Jay,WV,West Virginia
"7,865",Lake Tomahawk,WI,Wisconsin
"7,866",Nubieber,CA,California
"7,867",West Long Branch,NJ,New Jersey
"7,868",Charles City,VA,Virginia
"7,869",Ola,AR,Arkansas
"7,870",Cromwell,OK,Oklahoma
"7,871",Dale,SC,South Carolina
"7,872",Wagontown,PA,Pennsylvania
"7,873",Sunset Beach,NC,North Carolina
"7,874",Princeton,TX,Texas
"7,875",Barco,NC,North Carolina
"7,876",Mechanicsburg,OH,Ohio
"7,877",Olmito,TX,Texas
"7,878",Amherst,VA,Virginia
"7,879",Camp Point,IL,Illinois
"7,880",Lodi,MO,Missouri
"7,881",Exline,IA,Iowa
"7,882",Highwood,IL,Illinois
"7,883",Burlington,PA,Pennsylvania
"7,884",Little Mountain,SC,South Carolina
"7,885",Brooten,MN,Minnesota
"7,886",Woody Creek,CO,Colorado
"7,887",Goreville,IL,Illinois
"7,888",Marcellus,MI,Michigan
"7,889",Hebron,ND,North Dakota
"7,890",Fair Play,MO,Missouri
"7,891",Edward,NC,North Carolina
"7,892",Rocky Gap,VA,Virginia
"7,893",Gasquet,CA,California
"7,894",Saint Louis,OK,Oklahoma
"7,895",Lansing,NY,New York
"7,896",Tupelo,MS,Mississippi
"7,897",Aitkin,MN,Minnesota
"7,898",Longwood,NC,North Carolina
"7,899",Toluca Lake,CA,California
"7,900",Glen Mills,PA,Pennsylvania
"7,901",Toughkenamon,PA,Pennsylvania
"7,902",Grantville,PA,Pennsylvania
"7,903",Pittsburg,NH,New Hampshire
"7,904",Jameson,MO,Missouri
"7,905",Westboro,WI,Wisconsin
"7,906",Lorena,TX,Texas
"7,907",Palenville,NY,New York
"7,908",Romney,IN,Indiana
"7,909",St. George,KS,Kansas
"7,910",Massey,MD,Maryland
"7,911",Farmington,PA,Pennsylvania
"7,912",West Liberty,WV,West Virginia
"7,913",Cokeville,WY,Wyoming
"7,914",Rogersville,PA,Pennsylvania
"7,915",Brohard,WV,West Virginia
"7,916",Huddy,KY,Kentucky
"7,917",Beechmont,KY,Kentucky
"7,918",De Graff,OH,Ohio
"7,919",Manistique,MI,Michigan
"7,920",Lewis Center,OH,Ohio
"7,921",Sea Cliff,NY,New York
"7,922",Wahiawa,HI,Hawaii
"7,923",Littlerock,WA,Washington
"7,924",Tulsa,OK,Oklahoma
"7,925",Plains,MT,Montana
"7,926",Orwigsburg,PA,Pennsylvania
"7,927",Lovingston,VA,Virginia
"7,928",Chester,CA,California
"7,929",Harbor Springs,MI,Michigan
"7,930",Pablo,MT,Montana
"7,931",Encino,NM,New Mexico
"7,932",Arkansas City,KS,Kansas
"7,933",Butler,OH,Ohio
"7,934",Kossuth,WI,Wisconsin
"7,935",North Billerica,MA,Massachusetts
"7,936",Stone Mountain,GA,Georgia
"7,937",Kingston,NH,New Hampshire
"7,938",Ona,WV,West Virginia
"7,939",Meredosia,IL,Illinois
"7,940",Byromville,GA,Georgia
"7,941",Grosse Ile,MI,Michigan
"7,942",Georgetown,SC,South Carolina
"7,943",Litchville,ND,North Dakota
"7,944",Butte,NE,Nebraska
"7,945",Ashland,NY,New York
"7,946",Fredonia,KS,Kansas
"7,947",Saint Paris,OH,Ohio
"7,948",Galena,IL,Illinois
"7,949",Northbridge,MA,Massachusetts
"7,950",Uncasville,CT,Connecticut
"7,951",Driver,AR,Arkansas
"7,952",Walcott,WY,Wyoming
"7,953",East Saint Johnsbury,VT,Vermont
"7,954",Protem,AR,Arkansas
"7,955",Saltillo,TN,Tennessee
"7,956",Inavale,NE,Nebraska
"7,957",Saint Albans,MO,Missouri
"7,958",Allenton,WI,Wisconsin
"7,959",Coffeen,IL,Illinois
"7,960",Lochbuie,CO,Colorado
"7,961",Hopkins Park,IL,Illinois
"7,962",New Baden,IL,Illinois
"7,963",Wadesboro,NC,North Carolina
"7,964",Three Mile Bay,NY,New York
"7,965",Lacona,IA,Iowa
"7,966",Wagarville,AL,Alabama
"7,967",Tennga,GA,Georgia
"7,968",Finley,TN,Tennessee
"7,969",Fort Edward,NY,New York
"7,970",West Point,NY,New York
"7,971",Mendon,MA,Massachusetts
"7,972",Meta,MO,Missouri
"7,973",Eddington,ME,Maine
"7,974",Marion,IN,Indiana
"7,975",Captain Cook,HI,Hawaii
"7,976",Shinglehouse,PA,Pennsylvania
"7,977",Britton,SD,South Dakota
"7,978",Grantsburg,IL,Illinois
