"","id","brewery_id","beer_style_id","brewery_type_id","post_code","loc_id","name","description","abv","calories","ibu","num_ratings","overall_rating","beer_style_rating","mean_rating","beer_style_name","beer_style_norm","brewery_name","brewery_type","city","state","zip_code","country","lat","long","style_score"
"1018","1,024","",74,NA,NA,NA,"Mikkeller Beer Geek Brunch Weasel","Formerly brewed by Mikkeller at N??gne ??, Norway, now at Lervig, Norway.
 
This imperial Oatmeal stout is brewed with one of the world's most expensive coffees, made from droppings of weasel-like civetcats. The fussy Southeast Asian animals only eat the best and ripest coffee berries.Enzymes in their digestive system help to break down the bean. Workers collect the bean-containing droppings for Civet or Weasel Coffee. The exceedingly rare
Civet Coffee has a strong taste and an even stronger aroma. 
Ingredients :
Water, malts, hops, yeast and Vietnamese ca phe chon coffee.",10.9,327,NA,1804,100,100,NA,"Imperial Stout","Stout",NA,NA,NA,NA,NA,NA,NA,NA,10
"1019","1,025","13,331",74,4,"9,749","18793","Toppling Goliath Assassin","After endless hours of scorching in heat, brewing in turmoil, fermenting in angst, the Assassin's journey has just begun. In the shadow of the temple, he lies in wait, maturing his plot to perfection. He emerges merciless, dominated by darkness, his bite laced with the charred remnants of his victims. No man dares to cross his path. They will forever sleep with one eye open, in fear of the Assassin's hot kiss of death.   
2012 - Red wax. 1st release  
2012 - Gold wax 2nd release  
2013 - Yellow wax  
2014 - Metallic Gold wax",12.8,384,NA,203,100,100,NA,"Imperial Stout","Stout","Toppling Goliath","Microbrewery","Decorah","IA","52101","USA",43.345879,-91.77187,10
"1020","1,026","5,056",74,3,"29,400","8515","Firestone Walker Parabola","Parabola has been a major component of past anniversary blends and is one of our most aggressive offerings. This beer features bold bourbon and tobacco aromas and a rich dark chocolate, charred oak flavor. Parabola is best enjoyed in moderation and is a perfect beer to pair with those chocolate dessert favs.  An extension of Quercus Alba  ??the Firestone Walker Barrel aged program. 
Russian Imperial Stout 
Aged in Bourbon Barrels.",14,420,82,1109,100,100,NA,"Imperial Stout","Stout","Firestone Walker Brewing (Duvel-Moortgat)","Commercial Brewery","Paso Robles","CA","93446","USA",35.640589,-120.70418,10
"1021","1,028","11,879",74,4,"33,745","4037","Side Project Derivation Blend #2","Derivation is our series of Barrel-Aged Imperial Stouts in which we brew several recipes, age them in a variety of barrels and blend them before bottling to add depth and structure to this massive style of beer. 
 
100% Wheated Imperial Stout aged in Wheated (12yr Weller) Bourbon Barrels. 
Barrel aged on Ugandan vanilla beans for 15 months.",15,450,NA,22,100,100,4.46,"Imperial Stout","Stout","Side Project Brewing","Microbrewery","Saint Louis","MO","63143","USA",38.612452,-90.31822,10
"1022","1,029","4,819",74,1,"4,794","4881","Evil Twin Double Barrel Jesus","Blend of different barrels of Even More Jesus.

Previously brewed at Fan?? Bryghus",12,360,NA,164,100,100,NA,"Imperial Stout","Stout","Evil Twin Brewing","Client Brewer","Brooklyn","NY","11249","USA",40.645099,-73.945032,10
"1023","1,030","151",74,4,"34,375","6960","AleSmith Speedway Stout - Vietnamese Coffee","Speedway Stout brewed with Vietnamese Coffee and no Lactose",12,360,NA,507,100,100,NA,"Imperial Stout","Stout","AleSmith Brewing Company","Microbrewery","San Diego","CA","92126","USA",32.914346,-117.14116,10
"1024","1,031","4,008",74,4,"33,903","14425","Cycle Four Roses BA Rye Stout","Imperial Rye Stout aged in Four Roses Barrels",11,330,NA,22,100,99,4.42,"Imperial Stout","Stout","Cycle Brewing","Microbrewery","Saint Petersburg","FL","33701","USA",27.770955,-82.63931,10
"1025","1,032","12,507",74,3,"12,182","17514","Stone Imperial Russian Stout - Bourbon Barrel","The beer is Stone Imperial Russian Stout, and it was aged for about a year in a used bourbon barrel. From that wooden cask, we were only able to keg up very little.",10.8,324,NA,442,100,100,NA,"Imperial Stout","Stout","Stone Brewing","Commercial Brewery","Escondido","CA","92029","USA",33.087868,-117.11558,10
"1026","1,033","4,200",74,4,"3,030","4847","Deschutes The Abyss","This special Reserve Series brew will only be offered December ?? February (limited distribution) The Abyss: Stout brewed with licorice and molasses with 33% aged in oak and oak bourbon barrels.

It's dark. It's deep. It's mysterious. Aged in French Oak and Bourbon barrels, this special brew has immeasureable depth inviting you to explore and discover its rich, complex profile. The flavor of molasses and licorice draw you in further and further with each sip. The Abyss beckons. Enjoy the journey.",11,330,68,1672,100,99,NA,"Imperial Stout","Stout","Deschutes Brewery","Microbrewery","Bend","OR","97702","USA",44.020483,-121.30891,10
"1027","1,034","12,692",74,4,"24,923","23182","Surly Darkness","This massive Russian Imperial Stout brings waves of flavors; chocolate, cherries, raisins, coffee, and toffee. We add a touch of hops to make this delicious brew even tastier.
85 IBUs. 

Labels:
 
'07 = Grim Reaper 
'08 = Devil 
'09 = Mummy 
'10 = Vampire 
'11 = Zombie 
'12 = Werewolf  
'13 = Hell Demon  
'14 = Harpy (bottled reviews have separate entry in database)  
'15 = Bat  
'16 = Cerberus  
'17 = Baba Yaga - Forest Witch",9.6,288,85,1066,100,99,NA,"Imperial Stout","Stout","Surly Brewing Company","Microbrewery","Minneapolis","MN","55414","USA",44.980379,-93.23003,10
"1028","1,035","151",74,4,"34,375","6960","AleSmith Speedway Stout - Velvet","12% aged in Evan Williams 23 year old barrels and blended with barrel aged Jamaica Blue Mountain cold brew from Mostra Coffee and a house made rye whiskey/vanilla bean concoction. 600 bottle release plus limited kegs.
 
Made for the 5th anniversary of Urge American Gastropub in San Diego. 600 bottles sold on Brown Paper Tickets and some kegs served in the restaurant.",12,360,NA,30,100,99,4.35,"Imperial Stout","Stout","AleSmith Brewing Company","Microbrewery","San Diego","CA","92126","USA",32.914346,-117.14116,10
"1029","1,036","10,453",74,4,"39,178","7924","Prairie / Evil Twin Bible Belt - Barrel Aged","Prairie Artisan Ales and Evil Twin Brewing have joined forces again on a variation of their first collaboration.

The new beer is Barrel-Aged Bible Belt, a 12 percent ABV imperial stout brewed with cacao nibs, chili peppers, coffee and vanilla beans before being aged in Heaven Hill whiskey barrels for between seven and nine months. As the name suggests, the base beer is Bible Belt, a 13 percent imperial stout first released in 2014 that combines Evil Twin's Even More Jesus imperial stout (12 percent ABV) and the same spices and other adjuncts that are used in Prairie's Bomb! imperial stout (13 percent ABV.)",13,390,NA,181,100,99,NA,"Imperial Stout","Stout","Prairie Artisan Ales","Microbrewery","Tulsa","OK","74107","USA",36.102042,-96.03144,10
"1030","1,037","",74,NA,NA,NA,"N??rke Kaggen Stormaktsporter B??rb??n??hallon","N??rke Kaggen Stormaktsporter B??rb'n??hallon 
Denna specialversion av Kaggen Stormaktsporter, ekfatslagrad och smaksatt med hallon, ??r bryggd f??r att fira att Kaggen fyller 10 och AKKURAT 20 ??r. Bryggd i oktober 2014, 26?? Plato, 9% alkohol, lagrad i fjorton m??nader varav tre p?? bourbonfat, buteljerad i december 2015. Hela produktionen skedde p?? N??rke Kulturbryggeri i ??rebro, Sverige. www.kulturbryggeri.se www.akkurat.se",9,270,NA,138,100,99,NA,"Imperial Stout","Stout",NA,NA,NA,NA,NA,NA,NA,NA,10
"1031","1,039","4,008",74,4,"33,903","14425","Cycle Trademark Dispute (Green)","Bourbon barrel aged imperial stout with hazelnuts",NA,NA,NA,70,100,99,NA,"Imperial Stout","Stout","Cycle Brewing","Microbrewery","Saint Petersburg","FL","33701","USA",27.770955,-82.63931,10
"1032","1,040","3,524",74,4,"38,089","24636","Cigar City Hunahpu??s Imperial Stout - Rum Barrel Aged","",11,330,NA,74,100,99,NA,"Imperial Stout","Stout","Cigar City Brewing","Microbrewery","Tampa","FL","33607","USA",27.963798,-82.49537,10
"1033","1,053","6,469",74,4,"15,509","16829","Hill Farmstead Damon","Damon (1993-2004) The time spent with loved ones, now lost, seems to affect our mind and body perpetually:  memories happen upon us, unsuspectingly, and bring about tears of fond remembrance.   Damon was our brother ?? devout and patient in an age of busyness and distraction.  In his honor, we crafted and conditioned this Imperial Stout in bourbon barrels from our favorite distillery.  We still reflect, daily, upon our Damon and his scruffy chin of grey ?? of his loyalty and his love.   

27?? Plato",10.5,315,NA,187,100,99,NA,"Imperial Stout","Stout","Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","USA",44.574196,-72.24333,10
"1034","1,041","12,507",74,3,"12,182","17514","Stone Imperial Russian Stout","""There's no question that Stone Imperial Stout is revered among enthusiasts,"" states Stone CEO Greg Koch. ""I know, because I'm one of 'em and I can hardly wait for it to come out each year!""

Some may think that a late Spring release for a special brew of this sort is an odd time for it to come out onto the market. Koch justifies this with the rationalization ""What better than a warm time of year to come out with a brew that tastes great as it warms up!""

That's because ""ice cold"" is certainly not the appropriate way to serve the beer. Nearly without exception, the darker, richer and more alcoholic a brew is, the warmer the serving temperature should be. The Stone Imperial Stout label describes the brew as being ""intensely aromatic (notes of anise, black currants, coffee, roastiness and alcohol) and heavy on the palate...expect this mysterious brew to pour like used motor oil and taste even heavier! Serve at 55 degrees.""",10.5,315,NA,3225,100,99,NA,"Imperial Stout","Stout","Stone Brewing","Commercial Brewery","Escondido","CA","92029","USA",33.087868,-117.11558,10
"1035","1,042","4,267",74,NA,NA,NA,"Dieu du Ciel P??ch?? Mortel Bourbon","P??ch?? Mortel aged in American bourbon oak barrels.",9.5,285,NA,337,100,99,NA,"Imperial Stout","Stout",NA,NA,NA,NA,NA,NA,NA,NA,10
"1036","1,043","14,139",74,4,"25,875","6745","Westbrook Mexican Cake Imperial Stout - Pappy Barrel","",10.8,324,NA,22,100,99,4.39,"Imperial Stout","Stout","Westbrook Brewing","Microbrewery","Mount Pleasant","SC","29464","USA",32.813518,-79.85899,10
"1037","1,044","",74,NA,NA,NA,"Mikkeller George! Barrel Aged (Bourbon Edition)","",12.12,364,NA,429,100,99,NA,"Imperial Stout","Stout",NA,NA,NA,NA,NA,NA,NA,NA,10
"1038","1,045","",74,NA,NA,NA,"Lervig / Hoppin?? Frog Sippin?? Into Darkness Barrel Aged","Barrel Aged version of Sippin' Into Darkness! Only 8 kegs, no bottles! Just 160l of this beer!  
New dimension of great beer!  
A sweet imperial stout straight from the creative minds of 2 of the world's best head brewers right now. They've taken a rich malty imperial stout and added in Candi syrup, Lactose, Cocoa nibs and vanilla to give this quite dry stout a fresh lick of paint in a sweet facelift. The cocoa added to the roasted dark chocolate flavours and comes out on the body whilst the candi sugar and vanilla dominate the finish of this excellent beer.",12,360,50,50,100,99,NA,"Imperial Stout","Stout",NA,NA,NA,NA,NA,NA,NA,NA,10
"1039","1,046","11,879",74,4,"33,745","4037","Side Project Derivation Blend #1","Derivation is our series of Barrel-Aged Imperial Stouts in which we brew several recipes, age them in a variety of barrels and blend them before bottling to add depth and structure to this massive style of beer. 
 
Blend #1: 
??25% Wheated and Smoked Imperial Stout aged in a Bourbon Barrel 
??25% Wheated Imperial Stout aged in Maple Syrup bourbon Barrel (Willett Family 9-year-old barrel filled with Sweet Sophie Maple Syrup) 
??50% Wheated Imperial Stout aged in Wheated Bourbon Barrels 
 
Barrel aging ranged from 13-23 months.",15,450,NA,28,100,99,4.34,"Imperial Stout","Stout","Side Project Brewing","Microbrewery","Saint Louis","MO","63143","USA",38.612452,-90.31822,10
"1040","1,047","",74,NA,NA,NA,"Mikkeller X Imperial Stout","4/4 of the experimental X series presented by Mikkeller at K??benhavnske ??ldage 2006. X Imperial Stout is strongest beer ever brewed by a danish brewery. It's a killer..... brewed with 11 different malts, 3 sugars, 6 hop types and 3 different yeast strains.",16,480,NA,209,100,99,NA,"Imperial Stout","Stout",NA,NA,NA,NA,NA,NA,NA,NA,10
"1041","1,048","151",74,4,"34,375","6960","AleSmith Speedway Stout - Brewer??s Blend: Vietnamese Coffee","A blend of Barrel Aged Speedway Stout and Speedway Stout brewed with Vietnamese Coffee and Lactose",12,360,NA,45,100,99,NA,"Imperial Stout","Stout","AleSmith Brewing Company","Microbrewery","San Diego","CA","92126","USA",32.914346,-117.14116,10
"1042","1,049","151",74,4,"34,375","6960","AleSmith Speedway Stout - Hawaiian","We often use Speedway Stout as a jet-black canvas for homages to things we hold dear, whether it's artisan coffee, a favorite edible or sumptuous flavor combination. The most recent variation of our celebrated imperial stout honors the culinary character of the Hawaiian Islands by combining the lush sweetness of coconut with vanilla and Ka'u coffee. Named after the region of Hawaii from which it hails, Ka'u is produced from some of the world's rarest coffee beans. Slow-grown beneficiaries of nutrient-rich volcanic soil and idyllic climate, Ka'u offers nuances of caramel and hazelnut plus a soft floral character, all of which marry seamlessly with natural sweetness from the vanilla and coconut as well as Speedway Stout's inherently rich, chocolaty character. Say aloha to something truly exceptional and evocative of its namesake isles.",12,360,NA,306,100,99,NA,"Imperial Stout","Stout","AleSmith Brewing Company","Microbrewery","San Diego","CA","92126","USA",32.914346,-117.14116,10
"1043","1,051","",74,NA,NA,NA,"Bell??s Bourbon Barrel-Aged Expedition Stout","This 12-month barrel-aged version of our award-winning Imperial Stout thirsts for travel but is perfectly content to sit in your cellar, maturing until you are ready. The tough part? Deciding if you want to enjoy it now or wait until later. You can't go wrong either way. 
 
Note: Bourbon Barrel-Aged Expedition Stout was aged in Four Roses bourbon barrels, bottled May 4, 2016, and released at Bells General Store on May 6, 2016.",13,390,NA,62,100,99,NA,"Imperial Stout","Stout",NA,NA,NA,NA,NA,NA,NA,NA,10
"1044","1,052","",74,NA,NA,NA,"Artezan Samiec Alfa (Barrel Aged)","Barrel Aged Russian Imperial Stout
 Ekstrakt: 27%
 Alkohol: 11%
 Bardzo mocne, ciemne piwo o z??o??onym smaku i aromacie ciemnych s??od??w, mi??dzy innymi kawy, ciemnej czekolady, czy nawet suszonej ??liwki. Le??akowane w beczkach po bourbonie, co wzbogaca smak i aromat o nuty wanilii i whisky. 
 ??r??d??o: http://warszawskifestiwalpiwa.pl/premiera-samiec-alfa-ba  
2016 version, minor tweaks 11.5%",11,330,NA,258,100,99,NA,"Imperial Stout","Stout",NA,NA,NA,NA,NA,NA,NA,NA,10
"1045","1,054","4,063",74,4,"23,323","18051","Dark Horse Bourbon Barrel Plead the 5th Imperial Stout","This beer is a big and full bodied Imperial Stout aged in bourbon barrels with lots of roasted malts, but very balanced with heavy hops.  Brewed with a top secret root, this beer has an amazingly complex flavor that you must wait for.",14,420,NA,500,100,99,NA,"Imperial Stout","Stout","Dark Horse Brewing Company","Microbrewery","Marshall","MI","49068","USA",42.277837,-84.94869,10
