,uid,name,price,rating,review_count,city,state,zip_code,latitude,longitude,name_norm,id,brewery_id,wtd_rating
646,bristol-brewery-bristol,Bristol Brewery,1.0,3.5,2,Bristol,VA,24201,36.59628,-82.18418,Bristol Brewery,101,"2,668",3.96103896104
647,bristol-brewing-company-colorado-springs,Bristol Brewing Company,2.0,4.0,285,Colorado Springs,CO,80905,38.81120244,-104.8273642,Bristol Brewing Company,"7,412","2,669",4.00384462402
648,brite-eyes-brewing-kalamazoo,Brite Eyes Brewing,2.0,4.0,25,Kalamazoo,MI,49001,42.2797554,-85.5831516,Brite Eyes Brewing Company,"4,892","2,675",3.94551063484
649,brix-city-brewing-little-ferry,Brix City Brewing,1.0,4.5,66,Little Ferry,NJ,07643,40.856391,-74.043106,Brix City Brewing,"2,214","2,679",4.5
650,brix-taphouse-and-brewery-greeley,Brix Taphouse and Brewery,1.0,4.5,18,Greeley,CO,80631,40.42491868,-104.6918776,Brix Taphouse & Brewery,"4,919","2,680",4.42052313883
651,broad-brook-brewing-company-east-windsor,Broad Brook Brewing Company,1.0,3.5,35,East Windsor,CT,06088,41.930076,-72.603968,Broad Brook Brewing Company,"1,111","2,684",3.5
652,broadway-brewery-columbia,Broadway Brewery,2.0,3.5,137,Columbia,MO,65201,38.95121,-92.32793,Broadway Brewery,"4,514","2,693",3.88832843399
653,broken-bat-brewing-co-llc-milwaukee,"Broken Bat Brewing Co., LLC",1.0,4.0,9,Milwaukee,WI,53202,43.03345,-87.90799,Broken Bat Brewing Company,"7,788","2,704",4.18605011625
654,broken-bow-brewery-tuckahoe,Broken Bow Brewery,1.0,4.5,36,Tuckahoe,NY,10707,40.954912,-73.81937238,Broken Bow Brewery,"1,588","2,706",4.5
655,broken-compass-brewing-breckenridge,Broken Compass Brewing,1.0,5.0,180,Breckenridge,CO,80424,39.51476042,-106.0534106,Broken Compass Brewing Company,"2,395","2,709",4.61019202363
656,broken-goblet-brewing-bristol,Broken Goblet Brewing,1.0,4.0,49,Bristol,PA,19007,40.1079,-74.90097,Broken Goblet Brewing,146,"2,711",4.0
657,broken-horn-brewing-company-mccall,Broken Horn Brewing Company,2.0,4.5,13,McCall,ID,83638,44.8958104,-116.1048551,Broken Horn Brewing Company,"9,326","2,712",4.10358565737
658,broken-plow-brewery-greeley,Broken Plow Brewery,2.0,4.0,16,Greeley,CO,80634,40.4217186,-104.757431,Broken Plow Brewing Company,"4,923","2,714",4.20899470899
659,broken-tooth-brewing-anchorage,Broken Tooth Brewing,1.89473684211,4.0,1,Anchorage,AK,99501,61.222953,-149.842764,Broken Tooth Brewing Company,"3,233","2,717",4.14934196096
660,bron-yr-aur-naches,Bron Yr Aur,2.0,4.5,35,Naches,WA,98937,46.73898119,-120.739263,Bron Yr Aur Brewing Company,"7,575","2,721",4.5
661,the-brooklyn-brewery-brooklyn,The Brooklyn Brewery,1.0,4.0,823,Brooklyn,NY,11211,40.72163627,-73.95763295,Brooklyn Brewery,"4,385","2,726",4.03942825661
662,brooksville-brewing-company-spring-hill,Brooksville Brewing Company,2.0,3.5,2,Spring Hill,FL,34606,28.45185624,-82.63009094,Brooksville Brewing Company,"4,081","2,730",3.5
663,beer-diviner-troy,Beer Diviner,2.0,5.0,6,Troy,NY,12180,42.73084,-73.68796,Beer Diviner,"1,499",,4.33541315346
664,broomtail-craft-brewery-wilmington,Broomtail Craft Brewery,1.0,5.0,16,Wilmington,NC,28405,34.25972,-77.84678,Broomtail Craft Brews,"4,686","2,735",4.53523587653
665,brothers-cascadia-brewing-vancouver,Brothers Cascadia Brewing,2.0,4.5,18,Vancouver,WA,98665,45.69222,-122.65593,Brothers Cascadia Brewing,"2,954","2,741",4.22855361596
666,brothers-craft-brewing-harrisonburg,Brothers Craft Brewing,1.0,4.5,30,Harrisonburg,VA,22802,38.45767714,-78.8609717,Brothers Craft Brewing,"6,545","2,743",4.5
667,brothers-drake-meadery-and-bar-columbus,Brothers Drake Meadery & Bar,2.0,4.5,204,Columbus,OH,43201,39.98731,-83.0046,Brothers Drake Meadery and Bar,"8,812","2,744",4.25793315127
668,brown-iron-brewhouse-washington,Brown Iron Brewhouse,2.0,3.5,175,Washington,MI,48094,42.71861923,-83.03598741,Brown Iron Brewhouse,"2,276","2,789",3.5
669,brown-truck-brewery-high-point,Brown Truck Brewery,2.0,4.5,23,High Point,NC,27262,35.9715599,-80.01611,Brown Truck Brewery,"4,448","2,791",4.14838709677
670,browns-brewing-company-troy,Brown's Brewing Company,2.0,3.5,309,Troy,NY,12180,42.73572,-73.6876,Brown's Brewing Company,"1,501","2,794",3.71366223909
671,brownstone-brewing-company-ronkonkoma,Brownstone Brewing Company,2.0,3.5,103,Ronkonkoma,NY,11779,40.82648849,-73.10551453,Brownstone Brewing Company,"6,005","2,796",3.81478873239
672,brueprint-brewing-company-apex,Brueprint Brewing Company,1.0,4.0,32,Apex,NC,27502,35.71226282,-78.85184648,Brueprint Brewing Company,"3,410","2,803",3.9437394247
673,bruery-terreux-tasting-room-anaheim-4,Bruery Terreux Tasting Room,2.0,4.5,101,Anaheim,CA,92806,33.8575048,-117.8421334,Bruery Terreux,"3,194","2,804",4.45650378527
674,brues-alehouse-pueblo-3,Brues Alehouse,2.0,4.0,121,Pueblo,CO,81003,38.26541208,-104.6097149,Brues Alehouse Brewing Company,"5,259","2,805",4.0
675,brush-creek-brewery-atkinson,Brush Creek Brewery,1.0,5.0,3,Atkinson,NE,68713,42.53142022,-98.97831984,Brush Creek Brewing Company,"2,976","2,814",5.0
676,brutopia-brewery-and-kitchen-cranston,Brutopia Brewery and Kitchen,2.0,3.5,268,Cranston,RI,02920,41.789838,-71.471691,Brutopia Brewery & Kitchen,737,"2,817",3.73189706762
677,bruz-beers-denver,Bruz Beers,2.0,5.0,53,Denver,CO,80221,39.81789926,-105.0076041,Bruz Beers,"4,359","2,818",4.34111964726
678,bubba-brews-sports-pub-and-grill-bonnerdale,Bubba Brew's Sports Pub & Grill,2.0,4.5,13,Bonnerdale,AR,71933,34.39732,-93.34535,Bubba Brew's Sports Pub & Grill,"2,502","2,825",4.5
679,buck-hill-brewery-and-restaurant-blairstown,Buck Hill Brewery and Restaurant,2.0,3.5,57,Blairstown,NJ,07825,40.97971355,-74.95383035,Buck Hill Brewery and Restaurant,292,"2,830",3.5
680,bucket-brewery-pawtucket-2,Bucket Brewery,1.0,4.5,35,Pawtucket,RI,02860,41.859093,-71.398175,Bucket Brewery,730,"2,834",4.1855462705
681,buckeye-lake-brewery-buckeye-lake,Buckeye Lake Brewery,1.0,4.5,45,Buckeye Lake,OH,43008,39.93148,-82.48292,Buckeye Lake Brewery,"1,939","2,837",4.5
682,buckhorn-brewers-loveland,Buckhorn Brewers,1.0,5.0,4,Loveland,CO,80537,40.4080696,-105.1382294,Buckhorn Brewers,"6,607","2,839",4.07168458781
683,buckledown-brewing-lyons,BuckleDown Brewing,2.0,4.0,75,Lyons,IL,60534,41.805943,-87.837341,Buckledown Brewing,766,"2,843",4.0
684,buckner-brewing-company-cape-girardeau,Buckner Brewing Company,2.0,2.0,10,Cape Girardeau,MO,63701,37.3057,-89.51791,Buckner Brewing Company,"2,670","2,845",2.98275862069
685,bucks-county-brewery-pipersville,Bucks County Brewery,2.0,4.5,10,Pipersville,PA,18947,40.3971,-75.1543,Bucks County Brewery,"2,307","2,846",4.5
686,buffalo-bayou-brewing-houston,Buffalo Bayou Brewing,1.0,4.0,88,Houston,TX,77007,29.77617323,-95.41601703,Buffalo Bayou Brewing,"2,065","2,851",4.10420214907
687,buffalo-bills-brewery-hayward-3,Buffalo Bill's Brewery,2.0,3.5,1272,Hayward,CA,94541,37.67392,-122.08147,Buffalo Bills Brewery,"8,211","2,852",3.62997601918
688,buffalo-brewing-company-buffalo,Buffalo Brewing Company,2.0,4.0,6,Buffalo,NY,14204,42.8783188,-78.858139,Buffalo Brewing Company (NY),"1,328","2,854",4.02340933192
689,buffalo-brewfest-buffalo,Buffalo Brewfest,2.0,4.5,2,Buffalo,NY,14203,42.8667771,-78.8750644,Buffalo Brewing Company (NY),"3,432","2,854",4.03552048726
690,buffalo-commons-brewing-co-mandan,Buffalo Commons Brewing Co,2.0,5.0,4,Mandan,ND,58554,46.82354532,-100.862627,Buffalo Commons Brewing Company,"5,478","2,857",4.69696969697
691,bugnutty-brewing-company-merritt-island,Bugnutty Brewing Company,2.0,4.0,32,Merritt Island,FL,32953,28.36889072,-80.70121519,Bugnutty Brewing Company,"7,972","2,863",4.0
692,bldg-8-brewing-northampton,BLDG 8 Brewing,2.0,5.0,6,Northampton,MA,01062,42.32020187,-72.66503906,Building 8 Brewing (BLDG 8),"1,124","2,865",3.85194805195
693,bull-and-barrel-brewster,Bull and Barrel,2.0,3.0,117,Brewster,NY,10509,41.39745332,-73.60280201,Bull & Barrel Brew Pub,"2,917","2,867",3.20076726343
694,bull-and-bush-denver-3,Bull & Bush,2.0,4.0,557,Denver,CO,80246,39.70325089,-104.9325256,Bull & Bush Pub & Brewery,"9,268","2,868",4.03243422742
695,bull-and-bones-brewhaus-and-grill-blacksburg,Bull and Bones Brewhaus and Grill,2.0,3.0,135,Blacksburg,VA,24060,37.21316451,-80.40203109,Bull and Bones Brewhaus and Grill,"6,398","2,870",3.28394706559
696,bull-city-burger-and-brewery-durham,Bull City Burger and Brewery,2.0,4.0,754,Durham,NC,27701,35.9954377,-78.8999432,Bull City Burger and Brewery,"5,366","2,872",4.02186455581
697,bull-city-ciderworks-durham-2,Bull City Ciderworks,1.0,4.5,28,Durham,NC,27701,35.99103,-78.89949,Bull City Burger and Brewery,"5,368","2,872",4.22352785294
698,bull-creek-brewery-liberty-hill,Bull Creek Brewery,1.0,5.0,9,Liberty Hill,TX,78642,30.70522113,-97.87021011,Bull Creek Brewing,"5,090","2,874",4.8
699,beer-durham-durham-2,Beer Durham,2.0,4.0,17,Durham,NC,27701,36.00012235,-78.90349488,Bull Durham Beer Company,"5,372","2,875",4.13936933136
700,bull-falls-brewery-wausau,Bull Falls Brewery,1.0,4.0,17,Wausau,WI,54403,44.950831,-89.617732,Bull Falls Brewery,"3,456","2,876",4.0
701,bull-island-brewing-hampton,Bull Island Brewing,2.0,4.5,18,Hampton,VA,23669,37.02469339,-76.34141104,Bull Island Brewing Company,270,"2,877",4.18101659751
702,bulldog-brewing-co-whiting-2,Bulldog Brewing Co,2.0,3.5,62,Whiting,IN,46394,41.679515,-87.4951168,Bulldog Brewing Company,"6,997","2,885",3.5
703,bullfrog-brewery-williamsport,Bullfrog Brewery,2.0,4.0,226,Williamsport,PA,17701,41.24026,-77.0056,Bullfrog Brewery,4,"2,888",4.0
704,bullthistle-brewing-company-sherburne,Bullthistle Brewing Company,2.0,4.0,1,Sherburne,NY,13460,42.67216,-75.49572,Bullthistle Brewing Company,"7,252","2,889",4.0
705,bunker-brewing-portland,Bunker Brewing,1.0,4.0,18,Portland,ME,04102,43.65267944,-70.28369904,Bunker Brewing Company,"5,411","2,897",4.24661393969
706,bunkhouse-brewery-bozeman,Bunkhouse Brewery,1.0,4.0,8,Bozeman,MT,59715,45.66362539,-111.0531454,Bunkhouse Brewery,"6,210","2,898",4.15198511166
707,buoy-beer-astoria,Buoy Beer,2.0,4.0,441,Astoria,OR,97103,46.19119755,-123.8349526,Buoy Beer Company,"1,166","2,903",4.0
708,bur-oak-brewing-columbia,Bur Oak Brewing,2.0,5.0,8,Columbia,MO,65201,38.9547195,-92.2062225,Bur Oak Brewing Company,"4,513","2,904",4.48040822408
709,burgeon-beer-company-carlsbad,Burgeon Beer Company,1.0,4.5,65,Carlsbad,CA,92011,33.1195647,-117.2732618,Burgeon Beer Company,"7,161","2,912",4.31439749609
710,burial-beer-asheville,Burial Beer,1.0,4.5,214,Asheville,NC,28801,35.588049,-82.553796,Burial Beer Company,"1,892","2,927",4.41431623932
711,burley-oak-brewing-company-berlin,Burley Oak Brewing Company,2.0,4.5,75,Berlin,MD,21811,38.3338561,-75.2169099,Burley Oak Brewing Company,"6,567","2,929",4.5
712,burlington-beer-company-williston,Burlington Beer Company,2.0,4.5,27,Williston,VT,05495,44.44763566,-73.12569575,Burlington Beer Company,"7,493","2,931",4.38525641026
713,burn-em-brewing-michigan-city,Burn 'Em Brewing,1.0,4.5,40,Michigan City,IN,46360,41.738628,-86.828018,Burn 'Em Brewing,"5,776","2,932",3.86679620035
714,burning-beard-brewing-company-el-cajon,Burning Beard Brewing Company,1.0,4.5,54,El Cajon,CA,92020,32.81174776,-116.9722861,Burning Beard Brewing,"2,507","2,934",4.10857908847
715,burnt-city-brewing-chicago,Burnt City Brewing,2.0,3.5,257,Chicago,IL,60614,41.93182373,-87.65718842,Burnt City Brewing,"8,485","2,939",3.85097607319
716,burnt-hickory-brewery-kennesaw,Burnt Hickory Brewery,1.0,4.5,22,Kennesaw,GA,30144,34.03305671,-84.61684942,Burnt Hickory Brewery,469,"2,940",4.54351851852
717,burnt-marshmallow-brewing-petoskey,Burnt Marshmallow Brewing,3.0,4.5,7,Petoskey,MI,49770,45.3293793,-85.0271129,Burnt Marshmallow Brewing,"1,442","2,941",4.35235507246
718,bury-me-brewing-fort-myers-2,Bury Me Brewing,2.0,4.5,29,Fort Myers,FL,33901,26.60073479,-81.8721577,Bury Me Brewing,"2,753","2,952",4.37626409957
719,bushnell-craft-brewing-company-redmond,Bushnell Craft Brewing Company,2.0,3.0,113,Redmond,WA,98052,47.6784068,-122.12163,Bushnell Craft Brewing,"10,991","2,956",3.57502883506
720,buskey-cider-richmond-2,Buskey Cider,1.0,4.0,35,Richmond,VA,23230,37.56611633,-77.46912384,Buskey Cider,"10,479","2,959",3.99032899494
721,busted-knuckle-brewery-glasgow,Busted Knuckle Brewery,1.0,4.5,3,Glasgow,MT,59230,48.19375125,-106.6336318,Busted Knuckle Brewery,"9,723","2,960",4.5
722,busted-sandal-brewing-company-san-antonio,Busted Sandal Brewing Company,1.0,4.5,42,San Antonio,TX,78229,29.4999523,-98.5572662,Busted Sandal Brewing,925,"2,961",4.10138483039
723,butcher-and-the-brewer-cleveland,Butcher and the Brewer,2.0,4.0,306,Cleveland,OH,44115,41.49921767,-81.69012889,Butcher And The Brewer,"8,671","2,962",3.99394356448
724,butcherknife-brewing-company-steamboat-springs,Butcherknife Brewing Company,1.0,4.5,30,Steamboat Springs,CO,80487,40.51074,-106.85841,Butcherknife Brewing Company,"8,603","2,964",4.08020613108
725,butler-brew-works-butler,Butler Brew Works,2.0,4.5,47,Butler,PA,16001,40.86092146,-79.89510608,Butler Brew Works,"2,973","2,969",4.36008230453
726,butte-brewing-company-butte,Butte Brewing Company,1.0,4.5,14,Butte,MT,59701,46.01246,-112.52596,Butte Brewing Company,"5,843","2,971",4.34605263158
727,butternuts-beer-and-ale-garrattsville,Butternuts Beer & Ale,2.0,3.0,11,Garrattsville,NY,13342,42.6251424,-75.1898886,Butternuts Beer and Ale,"5,421","2,975",3.0
728,buzzards-bay-brewing-westport,Buzzards Bay Brewing,1.0,4.5,61,Westport,MA,02790,41.56656995,-71.05405368,Buzzards Bay Brewing,461,"2,979",4.5
729,byway-brewing-company-hammond-2,Byway Brewing Company,2.0,4.0,64,Hammond,IN,46323,41.5717682,-87.4587334,Byway Brewing Company,"6,162","2,984",4.0
730,albany-pump-station-at-c-h-evans-brewing-co-albany-2,Albany Pump Station At C H Evans Brewing Co,2.0,3.5,358,Albany,NY,12207,42.65414,-73.74773,C.H. Evans Brewing Company at the Albany Pump Station,394,"2,988",3.62768218623
731,cabarrus-brewing-company-concord,Cabarrus Brewing Company,1.0,4.0,37,Concord,NC,28027,35.4157611,-80.60621001,Cabarrus Brewing Company,"5,682","2,990",4.0
732,cabinet-mountain-brewing-company-libby,Cabinet Mountain Brewing Company,2.0,5.0,20,Libby,MT,59923,48.393779,-115.55076,Cabinet Mountain Brewing Company,"10,385","2,994",4.78169014085
733,caboose-brewing-company-vienna-3,Caboose Brewing Company,2.0,3.5,297,Vienna,VA,22180,38.907703,-77.270601,Caboose Brewing Company,228,"2,995",3.76669285153
734,the-liberal-cup-hallowell,The Liberal Cup,2.0,4.0,188,Hallowell,ME,04347,44.28629,-69.7902,The Liberal Cup,"1,644",,4.0
735,cactus-land-brewing-adkins,Cactus Land Brewing,1.0,4.0,13,Adkins,TX,78101,29.2896,-98.2543,Cactus Land Brewing Company,917,"2,996",4.0
736,cademon-brewing-genoa-2,Cademon Brewing,1.0,4.0,6,Genoa,IL,60135,42.09762955,-88.69382477,Cademon Brewing Company,"1,789","2,997",4.0
737,cage-brewing-saint-petersburg,Cage Brewing,1.0,4.5,53,Saint Petersburg,FL,33712,27.77046394,-82.66043854,Cage Brewing,"3,486","3,003",4.29631310938
738,cycle-brewing-saint-petersburg,Cycle Brewing,1.0,4.0,162,Saint Petersburg,FL,33701,27.77106169,-82.6409144,Cage Brewing,"3,485","3,003",4.11162452624
739,cahaba-brewing-birmingham,Cahaba Brewing,1.0,4.5,76,Birmingham,AL,35222,33.52671,-86.76485,Cahaba Brewing Company,694,"3,004",4.3385660731
740,cairn-brewing-kenmore,Cairn Brewing,1.0,4.5,31,Kenmore,WA,98028,47.75698,-122.24412,Cairn Brewing,"7,230","3,007",4.13880597015
741,calaboose-cellars-andrews,Calaboose Cellars,2.0,4.5,10,Andrews,NC,28901,35.19926,-83.8128,Calaboose Cellars,"2,442","3,009",4.59090909091
742,calapooia-brewing-company-albany,Calapooia Brewing Company,2.0,4.0,122,Albany,OR,97321,44.6391983,-123.0940247,Calapooia Brewing Company,"1,526","3,010",4.10401002506
743,caldera-tap-house-ashland-2,Caldera Tap House,2.0,4.0,106,Ashland,OR,97520,42.1984629,-122.715429,Caldera Brewing Company,"4,524","3,011",3.84931292942
744,caldera-brewery-and-restaurant-ashland,Caldera Brewery & Restaurant,2.0,4.0,299,Ashland,OR,97520,42.182293,-122.662941,Caldera Brewing Company,"4,522","3,011",3.91255889815
745,calfkiller-brewing-company-sparta,Calfkiller Brewing Company,1.0,5.0,11,Sparta,TN,38583,35.94461,-85.42114,Calfkiller Brewing Company,"5,964","3,014",5.0
746,calicraft-brewing-walnut-creek,Calicraft Brewing,2.0,4.0,86,Walnut Creek,CA,94598,37.93073811,-122.0259615,Calicraft Brewing Company,"1,420","3,017",4.20611439842
747,call-to-arms-brewing-company-denver,Call To Arms Brewing Company,2.0,4.0,63,Denver,CO,80212,39.77887,-105.043633,Call to Arms Brewing Company,"4,362","3,021",4.10071617888
748,callicoon-brewing-company-callicoon,Callicoon Brewing Company,2.0,4.0,35,Callicoon,NY,12723,41.76668396,-75.05714212,Callicoon Brewing Company,"5,794","3,025",4.0
749,calusa-brewing-sarasota,Calusa Brewing,1.0,4.5,33,Sarasota,FL,34233,27.27078,-82.48347,Calusa Brewing,"3,482","3,029",4.42187165775
750,calvert-brewing-company-upper-marlboro,Calvert Brewing Company,2.0,5.0,23,Upper Marlboro,MD,20774,38.886284,-76.730867,Calvert Brewing Company,224,"3,033",5.0
751,cambridge-brewing-company-cambridge,Cambridge Brewing Company,2.0,3.5,613,Cambridge,MA,02139,42.36647006,-71.09133712,Cambridge Brewing Company,"7,209","3,041",3.6782152231
752,campbell-brewing-company-campbell,Campbell Brewing Company,2.0,2.5,340,Campbell,CA,95008,37.28667831,-121.9463959,Campbell Brewing Company,"7,903","3,053",2.67420864913
753,canal-park-brewing-company-duluth,Canal Park Brewing Company,2.0,3.5,247,Duluth,MN,55802,46.78448056,-92.09425666,Canal Park Brewing Company,951,"3,057",3.63579421668
754,cannery-row-brewing-company-monterey,Cannery Row Brewing Company,2.0,3.5,1408,Monterey,CA,93940,36.6155338,-121.9008285,Cannery Row Brewing Company,"4,278","3,062",3.57611559361
755,cannon-ball-brewing-company-indianapolis,Cannon Ball Brewing Company,2.0,4.5,41,Indianapolis,IN,46202,39.79040093,-86.14246645,Cannon Ball Brewing Company,"5,226","3,063",4.21183164039
756,cannon-brew-pub-columbus,Cannon Brew Pub,2.0,3.5,223,Columbus,GA,31901,32.46636,-84.99372,Cannon Brewpub,"8,237","3,064",3.46656716418
757,cannonball-creek-brewing-company-golden,Cannonball Creek Brewing Company,1.0,4.5,152,Golden,CO,80403,39.76839105,-105.2351725,Cannonball Creek Brewing Company,"4,357","3,067",4.37060176146
758,canteen-brewhouse-albuquerque,Canteen Brewhouse,1.0,4.0,134,Albuquerque,NM,87107,35.1204704,-106.6177068,Canteen Brewhouse (was Il Vicino Pizzeria and Brewery),"1,703","3,072",4.03243310022
759,canteen-taproom-albuquerque,Canteen Taproom,2.0,4.5,41,Albuquerque,NM,87123,35.073738,-106.49715,Canteen Brewhouse (was Il Vicino Pizzeria and Brewery),"1,706","3,072",4.20427988885
760,canterbury-aleworks-canterbury,Canterbury AleWorks,1.0,5.0,17,Canterbury,NH,03224,43.38597,-71.5144,Canterbury AleWorks,"2,708","3,075",5.0
761,canton-brew-works-canton-2,Canton Brew Works,2.0,3.5,27,Canton,MI,48187,42.34864913,-83.46003681,Canton Brew Works,"5,315","3,077",3.5
762,canton-brewing-company-canton-3,Canton Brewing Company,2.0,4.0,35,Canton,OH,44702,40.79986587,-81.37457035,Canton Brewing Company,"1,350","3,078",4.15384615385
763,canyon-creek-brewing-billings,Canyon Creek Brewing,1.0,3.5,12,Billings,MT,59102,45.74397,-108.59292,Canyon Creek Brewing,453,"3,080",3.86669772395
764,b2b2-tap-room-albuquerque,B2B2 Tap Room,1.0,4.0,89,Albuquerque,NM,87110,35.10425877,-106.56982,B2B2 Tap Room,"1,714",,4.04032887179
765,cape-ann-brewing-company-gloucester,Cape Ann Brewing Company,2.0,3.5,218,Gloucester,MA,01930,42.6112809,-70.6651786,Cape Ann Brewing Company,"3,029","3,082",3.7065948856
766,cape-cod-beer-hyannis,Cape Cod Beer,1.0,4.0,117,Hyannis,MA,02601,41.67835,-70.31093,Cape Cod Beer,"5,746","3,083",4.0
767,cape-coral-brewing-company-cape-coral-2,Cape Coral Brewing Company,2.0,4.5,16,Cape Coral,FL,33904,26.56072397,-81.95595998,Cape Coral Brewing Company,"2,757","3,084",4.33163265306
768,cape-may-brewing-company-cape-may,Cape May Brewing Company,1.0,4.5,199,Cape May,NJ,08204,39.00203872,-74.91275994,Cape May Brewing Company,"5,159","3,085",4.42304347826
769,capital-brewery-and-beer-garden-middleton,Capital Brewery & Beer Garden,1.0,4.0,68,Middleton,WI,53562,43.09488,-89.51625,Capital Brewery,"4,217","3,088",3.93331903945
770,capitol-city-brewing-company-arlington,Capitol City Brewing Company,2.0,3.0,392,Arlington,VA,22206,38.84101244,-77.08693979,Capitol City Brewing Company,"1,966","3,089",3.15215797193
771,captain-fattys-brewery-goleta,Captain Fatty's Brewery,1.0,4.5,35,Goleta,CA,93117,34.4398593,-119.8517145,Captain Fatty's Brewery,"7,666","3,092",4.23780487805
772,cox-brewing-company-elizabethtown,Cox Brewing Company,1.0,4.0,1,Elizabethtown,PA,17022,40.13052329,-76.58267923,Cox Brewing Company,"5,425","3,848",3.77173913043
773,captain-lawrence-brewing-elmsford,Captain Lawrence Brewing,1.0,4.5,165,Elmsford,NY,10523,41.07033,-73.81487,Captain Lawrence Brewing Company,"1,595","3,093",4.5
