"caption","credit","crediturl","directurl","height","id","imagedate","imageid","imageurl","score","thumburl","width"
"Oggi's Escondido entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=2644","600","2188","2009-01-23 19:30:48","2644","https://s3.amazonaws.com/beermapping/locations/OggiEdoE.jpg","0","https://s3.amazonaws.com/beermapping/locations/OggiEdoE.jpg","800"
"","","","","","10009","","","","","",""
"","","","","","1984","","","","","",""
"Tap handles","pudgym29","https://beermapping.com/account/171","https://beermapping.com/maps/reviews/images.php?img=4772","480","935","2011-08-23 22:02:54","4772","https://s3.amazonaws.com/beermapping/locations/san_diego2011_080.jpg","0","https://s3.amazonaws.com/beermapping/locations/san_diego2011_080.jpg","640"
"","","","","","937","","","","","",""
"","","","","","938","","","","","",""
"","","","","","10071","","","","","",""
"","","","","","941","","","","","",""
"","","","","","2190","","","","","",""
"","","","","","10072","","","","","",""
"","","","","","16265","","","","","",""
"Huge selection at Ojai beverage","amyfulstone","https://beermapping.com/account/3206","https://beermapping.com/maps/reviews/images.php?img=3957","113","11243","2010-02-25 13:03:03","3957","https://s3.amazonaws.com/beermapping/locations/ojai_beverage.jpg","0","https://s3.amazonaws.com/beermapping/locations/ojai_beverage.jpg","150"
"","","","","","15534","","","","","",""
"","","","","","9826","","","","","",""
"","","","","","14540","","","","","",""
"","","","","","6072","","","","","",""
"","","","","","17558","","","","","",""
"","","","","","2226","","","","","",""
"","","","","","15475","","","","","",""
"","","","","","21112","","","","","",""
"","","","","","18092","","","","","",""
"","","","","","18094","","","","","",""
"","","","","","1986","","","","","",""
"","","","","","1987","","","","","",""
"","","","","","1988","","","","","",""
"","","","","","17607","","","","","",""
"Olive Pit entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=5798","600","18403","2013-12-01 12:19:41","5798","https://s3.amazonaws.com/beermapping/locations/OlvPtE.jpg","0","https://s3.amazonaws.com/beermapping/locations/OlvPtE.jpg","800"
"","","","","","9923","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=6186","291","14138","2016-07-07 15:35:45","6186","https://s3.amazonaws.com/beermapping/locations/On.jpg","0","https://s3.amazonaws.com/beermapping/locations/On.jpg","388"
"","","","","","1989","","","","","",""
"The building from the street","dorandbob","https://beermapping.com/account/1006","https://beermapping.com/maps/reviews/images.php?img=4980","600","11373","2012-03-08 12:32:06","4980","https://s3.amazonaws.com/beermapping/locations/PANASONIC_DMC_TZ5_P1050075.jpg","0","https://s3.amazonaws.com/beermapping/locations/PANASONIC_DMC_TZ5_P1050075.jpg","800"
"","","","","","15981","","","","","",""
"","","","","","9796","","","","","",""
"","","","","","18060","","","","","",""
"","","","","","13463","","","","","",""
"","","","","","1307","","","","","",""
"You have arrived","TheChadd","https://beermapping.com/account/15","https://beermapping.com/maps/reviews/images.php?img=800","480","977","2007-12-30 13:12:07","800","https://s3.amazonaws.com/beermapping/locations/IMG_6336.jpg","0","https://s3.amazonaws.com/beermapping/locations/IMG_6336.jpg","640"
"","","","","","2661","","","","","",""
"","","","","","11951","","","","","",""
"","","","","","18718","","","","","",""
"","","","","","13692","","","","","",""
"","","","","","9912","","","","","",""
"","","","","","13694","","","","","",""
"","","","","","21316","","","","","",""
"","","","","","14711","","","","","",""
"","","","","","11316","","","","","",""
"","","","","","17524","","","","","",""
"","","","","","19601","","","","","",""
"","","","","","2662","","","","","",""
"","","","","","2663","","","","","",""
"","","","","","9913","","","","","",""
"","","","","","8802","","","","","",""
"","","","","","17425","","","","","",""
"","","","","","6875","","","","","",""
"","","","","","6876","","","","","",""
"Pelican Inn ","jonnyipa","https://beermapping.com/account/502","https://beermapping.com/maps/reviews/images.php?img=675","593","6350","2007-11-12 18:36:31","675","https://s3.amazonaws.com/beermapping/locations/pelican_inn.jpg","1","https://s3.amazonaws.com/beermapping/locations/pelican_inn.jpg","800"
"","","","","","2191","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=6080","481","19405","2015-01-26 18:36:41","6080","https://s3.amazonaws.com/beermapping/locations/Perfect.jpg","0","https://s3.amazonaws.com/beermapping/locations/Perfect.jpg","360"
"","","","","","14269","","","","","",""
"","","","","","11644","","","","","",""
"Pete's BR and CW entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=2804","600","5414","2009-03-28 11:01:45","2804","https://s3.amazonaws.com/beermapping/locations/PBRaCWe.jpg","0","https://s3.amazonaws.com/beermapping/locations/PBRaCWe.jpg","800"
"","","","","","11479","","","","","",""
"","","","","","17370","","","","","",""
"","","","","","17371","","","","","",""
"Petes entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=5678","600","11478","2013-07-10 15:57:49","5678","https://s3.amazonaws.com/beermapping/locations/PetesMidTwnE.jpg","0","https://s3.amazonaws.com/beermapping/locations/PetesMidTwnE.jpg","800"
"","","","","","17369","","","","","",""
"","","","","","6112","","","","","",""
"Peter B's entry (out back)","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=857","600","995","2008-01-12 23:51:52","857","https://s3.amazonaws.com/beermapping/locations/PtrBe.jpg","0","https://s3.amazonaws.com/beermapping/locations/PtrBe.jpg","800"
"","","","","","19300","","","","","",""
"","","","","","19343","","","","","",""
"","","","","","11303","","","","","",""
"","","","","","7979","","","","","",""
"","","","","","11310","","","","","",""
"","","","","","12768","","","","","",""
"","","","","","3524","","","","","",""
"","","","","","1990","","","","","",""
"","","","","","21317","","","","","",""
"","","","","","13264","","","","","",""
"Pistol Pete entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=2024","600","8838","2008-09-07 10:25:45","2024","https://s3.amazonaws.com/beermapping/locations/PstlPeteE.jpg","0","https://s3.amazonaws.com/beermapping/locations/PstlPeteE.jpg","800"
"","","","","","15661","","","","","",""
"And just a couple blocks from the ocean!","rmilliron","https://beermapping.com/account/652","https://beermapping.com/maps/reviews/images.php?img=1861","383","1008","2008-08-06 23:04:53","1861","https://s3.amazonaws.com/beermapping/locations/DSC_0059__Medium_.jpg","0","https://s3.amazonaws.com/beermapping/locations/DSC_0059__Medium_.jpg","800"
"","","","","","1009","","","","","",""
"","","","","","1010","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=5696","480","17715","2013-07-14 20:45:30","5696","https://s3.amazonaws.com/beermapping/locations/photo.32.jpg","0","https://s3.amazonaws.com/beermapping/locations/photo.32.jpg","360"
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=5700","480","11754","2013-07-14 21:16:42","5700","https://s3.amazonaws.com/beermapping/locations/Pizza.3.jpg","0","https://s3.amazonaws.com/beermapping/locations/Pizza.3.jpg","360"
"Placerville BC entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=617","600","3198","2007-10-08 23:28:35","617","https://s3.amazonaws.com/beermapping/locations/PlcrVlE.jpg","0","https://s3.amazonaws.com/beermapping/locations/PlcrVlE.jpg","800"
"","","","","","16550","","","","","",""
"","","","","","18699","","","","","",""
"","","","","","2693","","","","","",""
"","","","","","10163","","","","","",""
"","","","","","16137","","","","","",""
"","","","","","15633","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=6475","0","21094","2017-02-12 13:00:57","6475","https://s3.amazonaws.com/beermapping/locations/02_12_2017/6475_Port.o.Pints.1.jpg","0","https://s3.amazonaws.com/beermapping/locations/02_12_2017/th_6475_Port.o.Pints.1.jpg","0"
"","","","","","2192","","","","","",""
"","","","","","18876","","","","","",""
"","","","","","19098","","","","","",""
"View of the entrance as you approach from the parking lot","dorandbob","https://beermapping.com/account/1006","https://beermapping.com/maps/reviews/images.php?img=4908","600","14119","2012-02-03 14:50:43","4908","https://s3.amazonaws.com/beermapping/locations/PANASONIC_DMC_TZ5_P1040734.jpg","0","https://s3.amazonaws.com/beermapping/locations/PANASONIC_DMC_TZ5_P1040734.jpg","800"
"","","","","","11341","","","","","",""
"","","","","","18686","","","","","",""
"","","","","","2193","","","","","",""
"","","","","","20932","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=4891","480","14974","2012-01-29 16:46:52","4891","https://s3.amazonaws.com/beermapping/locations/Prohibition.jpg","0","https://s3.amazonaws.com/beermapping/locations/Prohibition.jpg","360"
"","","","","","17364","","","","","",""
"","","","","","19782","","","","","",""
"","","","","","18715","","","","","",""
"","","","","","9604","","","","","",""
"","","","","","12447","","","","","",""
"","","","","","14820","","","","","",""
"","","","","","18089","","","","","",""
"Pudley's entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=544","600","6070","2007-09-19 21:45:56","544","https://s3.amazonaws.com/beermapping/locations/PudlysE.jpg","0","https://s3.amazonaws.com/beermapping/locations/PudlysE.jpg","788"
"","","","","","20907","","","","","",""
"Pyramid from the street","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=1610","800","1033","2008-06-01 12:53:14","1610","https://s3.amazonaws.com/beermapping/locations/PmydC.jpg","0","https://s3.amazonaws.com/beermapping/locations/PmydC.jpg","600"
"","","","","","11201","","","","","",""
"","","","","","11249","","","","","",""
"","","","","","21375","","","","","",""
"Quincy's entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=1476","600","7445","2008-05-12 13:48:14","1476","https://s3.amazonaws.com/beermapping/locations/QncyE.jpg","0","https://s3.amazonaws.com/beermapping/locations/QncyE.jpg","800"
"","","","","","2230","","","","","",""
"Rabbits Foot / Red Branch entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=535","603","1037","2007-09-18 19:55:35","535","https://s3.amazonaws.com/beermapping/locations/RabtsFtMdryE.jpg","0","https://s3.amazonaws.com/beermapping/locations/RabtsFtMdryE.jpg","800"
"","","","","","16608","","","","","",""
"","","","","","2553","","","","","",""
"","","","","","18687","","","","","",""
"","","","","","19897","","","","","",""
"The front entrance from the sidewalk","dorandbob","https://beermapping.com/account/1006","https://beermapping.com/maps/reviews/images.php?img=5082","800","1059","2012-04-15 08:49:24","5082","https://s3.amazonaws.com/beermapping/locations/PANASONIC_DMC_TZ5_P1050351.jpg","0","https://s3.amazonaws.com/beermapping/locations/PANASONIC_DMC_TZ5_P1050351.jpg","600"
"","","","","","2554","","","","","",""
"","","","","","1991","","","","","",""
"Red entry back from the corner","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=5640","800","9979","2013-06-14 22:15:44","5640","https://s3.amazonaws.com/beermapping/locations/RedE.jpg","0","https://s3.amazonaws.com/beermapping/locations/RedE.jpg","600"
"","","","","","14348","","","","","",""
"","","","","","11160","","","","","",""
"","","","","","1069","","","","","",""
"","","","","","6652","","","","","",""
"","","","","","17608","","","","","",""
"","","","","","11918","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=5732","480","16856","2013-08-06 15:38:31","5732","https://s3.amazonaws.com/beermapping/locations/Refuge.jpg","0","https://s3.amazonaws.com/beermapping/locations/Refuge.jpg","360"
"","","","","","18069","","","","","",""
"","","","","","10162","","","","","",""
"","","","","","12717","","","","","",""
"","","","","","6058","","","","","",""
"","","","","","10789","","","","","",""
"","","","","","6656","","","","","",""
"","","","","","13458","","","","","",""
"","","","","","19172","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=6454","0","19774","2017-02-08 14:02:38","6454","https://s3.amazonaws.com/beermapping/locations/02_08_2017/6454_Rincon.Brewery.1.jpg","0","https://s3.amazonaws.com/beermapping/locations/02_08_2017/th_6454_Rincon.Brewery.1.jpg","0"
"","","","","","12012","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=5443","480","16586","2013-01-26 19:36:08","5443","https://s3.amazonaws.com/beermapping/locations/Rip.jpg","0","https://s3.amazonaws.com/beermapping/locations/Rip.jpg","360"
"","","","","","16482","","","","","",""
"","","","","","6995","","","","","",""
"","","","","","20794","","","","","",""
"River Ranch entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=532","600","6067","2007-09-18 02:34:32","532","https://s3.amazonaws.com/beermapping/locations/RvrRe.jpg","0","https://s3.amazonaws.com/beermapping/locations/RvrRe.jpg","800"
"","","","","","12263","","","","","",""
"","","","","","2664","","","","","",""
"","","","","","19600","","","","","",""
"","","","","","14511","","","","","",""
"","","","","","1993","","","","","",""
"The main entrance from the sidewalk","dorandbob","https://beermapping.com/account/1006","https://beermapping.com/maps/reviews/images.php?img=5078","600","13357","2012-04-15 08:46:21","5078","https://s3.amazonaws.com/beermapping/locations/PANASONIC_DMC_TZ5_P1050374.jpg","0","https://s3.amazonaws.com/beermapping/locations/PANASONIC_DMC_TZ5_P1050374.jpg","800"
